Manufacturer Class,Code,Name Key,Short Name Key,Description Key,Logo,Logo Full Color,Logo Simplified White,Dashboard Canvas Config GUID,Building Blocks Style GUID,Audio Manufacturer Tag GUID,Light Amplification GUID,Record GUID,Record Path
Paint_Moth_blue_grey_green_Logo,,manufacturer_NameMISC,,manufacturer_DescMISC,UI/SharedAssets/PaintColorLogos/paint_argo_moth_blue_grey_green_icon.dds,,,,,,,1769a4cb-d782-4b73-8a9a-6cc5c4f93c7d,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_moth_blue_grey_green_logo.xml
Paint_Moth_green_grey_orange_Logo,,manufacturer_NameMISC,,manufacturer_DescMISC,UI/SharedAssets/PaintColorLogos/paint_argo_moth_green_grey_orange_icon.dds,,,,,,,2f4e2475-c1c5-4699-8505-22a9dfa999f2,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_moth_green_grey_orange_logo.xml
Paint_Moth_grey_grey_grey_Logo,,manufacturer_NameMISC,,manufacturer_DescMISC,UI/SharedAssets/PaintColorLogos/paint_argo_moth_grey_grey_grey_icon.dds,,,,,,,57f4f842-79b7-4f57-963c-0492cf57fa23,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_moth_grey_grey_grey_logo.xml
Paint_Moth_orange_grey_black_Logo,,manufacturer_NameMISC,,manufacturer_DescMISC,UI/SharedAssets/PaintColorLogos/paint_argo_moth_orange_grey_black_icon.dds,,,,,,,52918d95-bab0-4c1b-ba97-155c58fdf336,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_moth_orange_grey_black_logo.xml
Paint_Moth_pink_grey_black_iridescent_Logo,,manufacturer_NameMISC,,manufacturer_DescMISC,UI/SharedAssets/PaintColorLogos/paint_moth_pink_grey_black_iridescent_icon.tif,,,,,,,7cc324ca-cf32-4638-9894-0db1d0090698,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_moth_pink_grey_black_iridescent_logo.xml
Paint_Moth_white_grey_orange_Logo,,manufacturer_NameMISC,,manufacturer_DescMISC,UI/SharedAssets/PaintColorLogos/paint_argo_moth_white_grey_orange_icon.dds,,,,,,,389cfdaa-8b16-49f4-8de7-1c1cac49a6c1,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_moth_white_grey_orange_logo.xml
Paint_MPUV_1T_Lightgrey_Grey_Logo,,manufacturer_NameARGO,,manufacturer_DescARGO,UI/SharedAssets/PaintColorLogos/Paint_MPUV_1T_Lightgrey_Grey_Icon.tif,,,,,,,a6d0f0c3-f91c-4900-8b74-69b97d20eca7,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_mpuv_1t_lightgrey_grey_logo.xml
Paint_MPUV_1T_Red_Black_Metallic_Logo,,manufacturer_NameARGO,,manufacturer_DescARGO,UI/SharedAssets/PaintColorLogos/Paint_MPUV_1T_Red_Black_Metallic_Icon.tif,,,,,,,4ec4f9c5-b74d-4b37-936b-1974dec78791,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_mpuv_1t_red_black_metallic_logo.xml
Paint_MPUV_1T_Yellow_Black_Logo,,manufacturer_NameARGO,,manufacturer_DescARGO,UI/SharedAssets/PaintColorLogos/Paint_MPUV_1T_Yellow_Black_Icon.tif,,,,,,,c794f8e3-c94b-476a-9306-4e508222533d,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_mpuv_1t_yellow_black_logo.xml
Paint_MPUV_BIS2951_Logo,,manufacturer_NameARGO,,manufacturer_DescARGO,UI/SharedAssets/PaintColorLogos/Paint_MPUV_BIS_2021_Blue_DarkBlue_Icon.tif,,,,,,,a59b216c-385e-4c17-a8b3-46ce9d5ed4a4,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_mpuv_bis2951_logo.xml
Paint_MPUV_FW2955_Grey_Black_Red_Camo_Logo,,manufacturer_NameARGO,,manufacturer_DescARGO,UI/SharedAssets/PaintColorLogos/Paint_MPUV_FW2955_Grey_Black_Red_Camo_Icon.tif,,,,,,,a186fc3f-3ff2-4ac5-9843-7c0b08dbcc5f,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_mpuv_fw2955_grey_black_red_camo_logo.xml
Paint_MPUV_Lovestruck_Pink_Black_Logo,,manufacturer_NameARGO,,manufacturer_DescARGO,UI/SharedAssets/PaintColorLogos/Paint_MPUV_Lovestruck_Purple_Pink_Icon.tif,,,,,,,e6e27811-b3d3-4d47-9563-b922b3c52c4c,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_mpuv_lovestruck_pink_black_logo.xml
Paint_MTC_Beige_Grey_Red_Headhunters_Logo,,manufacturer_NameGRIN,,manufacturer_DescGRIN,UI/SharedAssets/PaintColorLogos/paint_mtc_beige_grey_red_headhunters_icon.tif,,,,,,,c4828f8f-94e8-4e35-ae72-3c1bf6415b49,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_mtc_beige_grey_red_headhunters_logo.xml
Paint_MTC_black_black_gold_solid_Logo,,manufacturer_NameGRIN,,manufacturer_DescGRIN,UI/SharedAssets/PaintColorLogos/paint_grin_mtc_black_black_gold_solid_icon.tif,,,,,,,5334d75a-a7bb-4c7c-98ff-fb8b743b12c5,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_mtc_black_black_gold_solid_logo.xml
Paint_MTC_Black_Grey_Blue_Solid_Logo,,manufacturer_NameGRIN,,manufacturer_DescGRIN,UI/SharedAssets/PaintColorLogos/Paint_MTC_Black_Grey_Blue_Icon.tif,,,,,,,3bc8e00f-1e19-44ef-a1c1-f21c98cb82b1,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_mtc_black_grey_blue_solid_logo.xml
Paint_MTC_Black_Grey_Red_Camo_Logo,,manufacturer_NameGRIN,,manufacturer_DescGRIN,UI/SharedAssets/PaintColorLogos/Paint_MTC_Black_Grey_Red_Camo_Icon.tif,,,,,,,ea423048-70aa-4773-814e-c2f2d1e177fd,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_mtc_black_grey_red_camo_logo.xml
Paint_MTC_brown_brown_red_camo_a_Logo,,manufacturer_NameGRIN,,manufacturer_DescGRIN,UI/SharedAssets/PaintColorLogos/paint_grin_mtc_brown_brown_red_camo_a_icon.tif,,,,,,,2ce95598-54ec-4119-bd14-e529e4151cb8,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_mtc_brown_brown_red_camo_a_logo.xml
Paint_MTC_Green_Black_Grey_cfp_Logo,,manufacturer_NameGRIN,,manufacturer_DescGRIN,UI/SharedAssets/PaintColorLogos/paint_mtc_green_black_grey_cfp_icon.tif,,,,,,,31ff9901-d502-453d-a62a-1ecb78b14b5f,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_mtc_green_black_grey_cfp_logo.xml
Paint_MTC_Grey_Black_Red_Solid_Logo,,manufacturer_NameGRIN,,manufacturer_DescGRIN,UI/SharedAssets/PaintColorLogos/Paint_MTC_Grey_Black_Red_Icon.tif,,,,,,,6e6e54fc-6cf5-4bf6-8dc2-3c94722c7223,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_mtc_grey_black_red_solid_logo.xml
Paint_MTC_Grey_Black_Yellow_Solid_Logo,,manufacturer_NameGRIN,,manufacturer_DescGRIN,UI/SharedAssets/PaintColorLogos/Paint_MTC_Grey_Black_Yellow_Icon.tif,,,,,,,d8ed37e2-64dc-42bc-a4f4-ea884f57a3d4,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_mtc_grey_black_yellow_solid_logo.xml
Paint_MTC_grey_grey_red_camo_a_Logo,,manufacturer_NameGRIN,,manufacturer_DescGRIN,UI/SharedAssets/PaintColorLogos/paint_grin_mtc_grey_grey_red_camo_a_icon.tif,,,,,,,1b9f82a8-a230-4a0a-8beb-0ef5f400e3c6,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_mtc_grey_grey_red_camo_a_logo.xml
Paint_MTC_Grey_Lightgrey_Orange_Solid_Logo,,manufacturer_NameGRIN,,manufacturer_DescGRIN,UI/SharedAssets/PaintColorLogos/Paint_MTC_Grey_Lightgrey_Orange_Icon.tif,,,,,,,e53d11fa-b750-417c-b492-8712d3184353,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_mtc_grey_lightgrey_orange_solid_logo.xml
Paint_MTC_lightgrey_lightgrey_red_solid_Logo,,manufacturer_NameGRIN,,manufacturer_DescGRIN,UI/SharedAssets/PaintColorLogos/paint_grin_mtc_lightgrey_lightgrey_red_solid_icon.tif,,,,,,,f9ccd0e6-215d-4ebd-b169-926013bef9e9,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_mtc_lightgrey_lightgrey_red_solid_logo.xml
Paint_Mule_Black_Cherry_Logo,,manufacturer_NameDRAK,,manufacturer_DescDRAK,UI/SharedAssets/PaintColorLogos/Paint_Mule_Reburn_Black_Cherry_Icon.tif,,,,,,,3427b42d-06fa-4a2d-a855-e64e60470d9a,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_mule_black_cherry_logo.xml
Paint_Mule_Black_White_Logo,,manufacturer_NameDRAK,,manufacturer_DescDRAK,UI/SharedAssets/PaintColorLogos/Paint_Mule_Silverback_Black_White_Icon.tif,,,,,,,a50d1fb6-3096-438e-a7aa-264092055029,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_mule_black_white_logo.xml
Paint_Mule_Ghoulish_Green_Logo,,manufacturer_NameDRAK,,manufacturer_DescDRAK,UI/SharedAssets/PaintColorLogos/Paint_Mule_Ghoulish_Green_Icon.tif,,,,,,,4ed5a497-a67c-437b-9e48-68fd3145ab81,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_mule_ghoulish_green_logo.xml
Paint_Mule_Olive_Green_Logo,,manufacturer_NameDRAK,,manufacturer_DescDRAK,UI/SharedAssets/PaintColorLogos/Paint_Mule_Bushwacker_Olive_Green_Icon.tif,,,,,,,2bf867fa-169a-44ed-9dcc-96f23a18adb8,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_mule_olive_green_logo.xml
Paint_Mule_Silver_Black_Logo,,manufacturer_NameDRAK,,manufacturer_DescDRAK,UI/SharedAssets/PaintColorLogos/Paint_Mule_Smokestack_Silver_Black_Icon.tif,,,,,,,dac211a9-18d1-4472-b041-d6a9749793ed,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_mule_silver_black_logo.xml
Paint_Mustang_IAE_2952_Yellow_Logo,,manufacturer_NameCNOU,,manufacturer_DescCNOU,UI/SharedAssets/PaintColorLogos/Paint_Mustang_IAE_2952_Yellow_Icon.tif,,,,,,,e2f99042-d2f4-4c6b-b153-563ffdf93d55,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_mustang_iae_2952_yellow_logo.xml
Paint_Mustang_IAE2951_Black_Blue,,manufacturer_NameCNOU,,manufacturer_DescCNOU,UI/SharedAssets/PaintColorLogos/Paint_Mustang_Stormbringer_Black_Blue_Icon.tif,,,,,,,9d252e3a-6f8b-4687-8a83-a90ed41bf313,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_mustang_iae2951_black_blue.xml
Paint_Mustang_IAE2951_Grey_White_Logo,,manufacturer_NameCNOU,,manufacturer_DescCNOU,UI/SharedAssets/PaintColorLogos/Paint_Mustang_Polar_White_Grey_Icon.tif,,,,,,,df6e6e38-d2f3-4fd6-9741-bee2597fe574,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_mustang_iae2951_grey_white_logo.xml
Paint_Mustang_Luminalia_2951_White_Blue_Logo,,manufacturer_NameCNOU,,manufacturer_DescCNOU,UI/SharedAssets/PaintColorLogos/Paint_Mustang_Luminalia_2021_White_Blue_Icon.tif,,,,,,,92e9e484-527e-47d8-82c0-0e8124f45794,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_mustang_luminalia_2951_white_blue_logo.xml
Paint_Mustang_Racing_Yellow_Blue_White_Logo,,manufacturer_NameCNOU,,manufacturer_DescCNOU,UI/SharedAssets/PaintColorLogos/Paint_Mustang_Racing_Yellow_Blue_White_B_Icon.tif,,,,,,,cf28af6d-1ea4-462b-b391-f1152214b046,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_mustang_racing_yellow_blue_white_logo.xml
Paint_Mustang_StellaFortuna2955_Green_Logo,,manufacturer_NameCNOU,,manufacturer_DescCNOU,UI/SharedAssets/PaintColorLogos/Paint_Mustang_StellaFortuna2955_Green_Icon.tif,,,,,,,4bfa2e2c-e882-4ca3-8ae6-16acffa66053,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_mustang_stellafortuna2955_green_logo.xml
Paint_Nomad_Amber_Orange_White_Logo,,manufacturer_NameCNOU,,manufacturer_DescCNOU,UI/SharedAssets/PaintColorLogos/paint_nomad_amber_orange_white_icon.tif,,,,,,,b1fa1a3e-c91b-48a2-b6e3-7db95614abc1,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_nomad_amber_orange_white_logo.xml
Paint_Nomad_Evergreen_Green_Yellow_Logo,,manufacturer_NameCNOU,,manufacturer_DescCNOU,UI/SharedAssets/PaintColorLogos/paint_nomad_evergreen_green_yellow_icon.tif,,,,,,,dd680564-554c-4f0b-b463-d7e3d3df9395,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_nomad_evergreen_green_yellow_logo.xml
Paint_Nomad_IAE2950_Grey_White_Camo_Logo,,manufacturer_NameCNOU,,manufacturer_DescCNOU,UI/SharedAssets/PaintColorLogos/Paint_Nomad_IAE2950_Grey_White_Camo_Icon.tif,,,,,,,dfc8ddb1-808c-4a4f-8cff-1cdae68bc5fb,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_nomad_iae2950_grey_white_camo_logo.xml
Paint_Nomad_Jackal_Black_Red_Logo,,manufacturer_NameCNOU,,manufacturer_DescCNOU,UI/SharedAssets/PaintColorLogos/Paint_Nomad_Jackal_Black_Red_Icon.tif,,,,,,,9f163dd4-9fea-4e9b-a2bb-6f9666c59a07,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_nomad_jackal_black_red_logo.xml
Paint_Nomad_Lovestruck_Pink_Black_Logo,,manufacturer_NameCNOU,,manufacturer_DescCNOU,UI/SharedAssets/PaintColorLogos/paint_Nomad_Lovestruck_Purple_Pink_Icon.tif,,,,,,,2c3c2590-d21c-461e-82ca-7865c68d269f,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_nomad_lovestruck_pink_black_logo.xml
Paint_Nomad_Luminalia_2952_Green_Red,,manufacturer_NameCNOU,,manufacturer_DescCNOU,UI/SharedAssets/PaintColorLogos/Paint_Nomad_Luminalia_2952_Green_Red_Icon.tif,,,,,,,0d5fe366-eb95-4e52-babd-17c3e56a367d,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_nomad_luminalia_2952_green_red.xml
Paint_Nomad_Luminalia_2952_White_Blue,,manufacturer_NameCNOU,,manufacturer_DescCNOU,UI/SharedAssets/PaintColorLogos/Paint_Nomad_Luminalia_2952_White_Blue_Icon.tif,,,,,,,feda722f-cd23-4701-914a-a32805aebd02,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_nomad_luminalia_2952_white_blue.xml
Paint_Nomad_LunarNewYear2951_Logo,,manufacturer_NameCNOU,,manufacturer_DescCNOU,UI/SharedAssets/PaintColorLogos/Paint_Nomad_LunarNewYear2951_icon.tif,,,,,,,9bfb6f9c-6a82-489d-b28b-f4bd7c4a53f1,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_nomad_lunarnewyear2951_logo.xml
Paint_Nomad_Overdrive_White_Black_Pink_Logo,,manufacturer_NameCNOU,,manufacturer_DescCNOU,UI/SharedAssets/PaintColorLogos/paint_nomad_overdrive_white_black_pink_icon.tif,,,,,,,265816e3-a60b-4170-8f28-a7b35177ff9a,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_nomad_overdrive_white_black_pink_logo.xml
Paint_Nomad_Unity2952_Metal_Teal_Grey_Logo,,manufacturer_NameCNOU,,manufacturer_DescCNOU,UI/SharedAssets/PaintColorLogos/Paint_Nomad_Unity_2952_Metal_Teal_Grey_Icon.tif,,,,,,,18babcc5-1fe8-4373-a345-89adb527326a,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_nomad_unity2952_metal_teal_grey_logo.xml
Paint_Nova_Badlands_Tan_Logo,,manufacturer_NameACAS,,manufacturer_DescACAS,UI/SharedAssets/PaintColorLogos/paint_nova_badlands_tan_icon.tif,,,,,,,2dd848c1-5781-4072-9a76-9b541756d96e,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_nova_badlands_tan_logo.xml
Paint_Nova_Ember_Storm_Tan_Red_Camo_Logo,,manufacturer_NameTMBL,,manufacturer_DescTMBL,UI/SharedAssets/PaintColorLogos/Paint_Nova_EmberStorm_Red_Camo_Icon.tif,,,,,,,91ae6db2-7819-46a2-8edb-c35fc93fa830,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_nova_ember_storm_tan_red_camo_logo.xml
Paint_Nova_Fleetweek2021_Green_Orange_Logo,,manufacturer_NameOrigin,,manufacturer_DescOrigin,UI/SharedAssets/PaintColorLogos/Paint_Nova_Timberline_Green_Orange_Icon.tif,,,,,,,83514bdb-7214-4597-9a3e-aae7862fc6a3,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_nova_fleetweek2021_green_orange_logo.xml
Paint_Nova_FW2955_Grey_Black_Red_Camo_Logo,,manufacturer_NameACAS,,manufacturer_DescACAS,UI/SharedAssets/PaintColorLogos/Paint_Nova_FW2955_Grey_Black_Red_Camo_Icon.tif,,,,,,,8abb6866-f789-404e-979c-dc0fbc65ac22,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_nova_fw2955_grey_black_red_camo_logo.xml
Paint_Nova_Gunmetal_Silver_Logo,,manufacturer_NameACAS,,manufacturer_DescACAS,UI/SharedAssets/PaintColorLogos/Paint_Nova_Gunmetal_Grey_Icon.tif,,,,,,,808ed9c3-f898-42d4-b367-5c6eb8b10836,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_nova_gunmetal_silver_logo.xml
Paint_Nova_Snowblind_Grey_Camo_Logo,,manufacturer_NameACAS,,manufacturer_DescACAS,UI/SharedAssets/PaintColorLogos/paint_nova_snowblind_grey_camo_icon.tif,,,,,,,fbd6db91-25f3-4f9c-a7e1-495bdcdf4112,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_nova_snowblind_grey_camo_logo.xml
Paint_Nox_AlienWeek_Green_Red_Logo,,manufacturer_NameXNAA,,manufacturer_DescXNAA,UI/SharedAssets/PaintColorLogos/Paint_Nox_AlienWeek_Green_Red_Icon.tif,,,,,,,f6cf6471-9912-4a89-a6d4-f9f74cd402ee,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_nox_alienweek_green_red_logo.xml
Paint_Nox_AlienWeek_Platinum_Silver_Purple_Mosaic_Logo,,manufacturer_NameXNAA,,manufacturer_DescXNAA,UI/SharedAssets/PaintColorLogos/Paint_Nox_AlienWeek_Platinum_Silver_Purple_Mosaic_Icon.tif,,,,,,,1de3bb64-5885-4528-be6b-a77166401786,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_nox_alienweek_platinum_silver_purple_mosaic_logo.xml
Paint_Nox_Racing_Blue_Blue_Blue_TigerStripes_Logo,,manufacturer_NameXNAA,,manufacturer_DescXNAA,UI/SharedAssets/PaintColorLogos/Paint_Nox_Racing_Blue_Blue_Blue_Tigerstripes_Icon.tif,,,,,,,12642ae0-303e-4a79-9013-252b92b5490f,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_nox_racing_blue_blue_blue_tigerstripes_logo.xml
Paint_Nox_Racing_Blue_White_Logo,,,,,UI/SharedAssets/PaintColorLogos/Paint_Nox_Racing_Blue_White_Icon.tif,,,,,,,f081c757-270e-4556-a9e5-619af7299085,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_nox_racing_blue_white_logo.xml
Paint_Nox_Racing_Purple_White_Logo,,,,,UI/SharedAssets/PaintColorLogos/Paint_Nox_Racing_Purple_White_Icon.tif,,,,,,,7408bbba-d4a5-46db-b09a-536e836665fd,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_nox_racing_purple_white_logo.xml
Paint_Nox_Racing_Red_Silver_Logo,,,,,UI/SharedAssets/PaintColorLogos/Paint_Nox_Racing_Red_Silver_Icon.tif,,,,,,,c06fbf77-e4a6-40d4-971f-b81750924a13,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_nox_racing_red_silver_logo.xml
Paint_Nox_Racing_White_Pink_Blue_Logo,,manufacturer_NameOrigin,,manufacturer_DescOrigin,UI/SharedAssets/PaintColorLogos/Paint_Nox_Racing_White_Pink_Bue_Icon.tif,,,,,,,695094d3-f540-4cb5-840d-cd0867eff2d5,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_nox_racing_white_pink_blue_logo.xml
Paint_Nox_Racing_Yellow_White_Grey_Stripes_Logo,,manufacturer_NameXNAA,,manufacturer_DescXNAA,UI/SharedAssets/PaintColorLogos/Paint_Nox_Racing_Yellow_White_Grey_Stripes_Icon.tif,,,,,,,4dfb7195-2036-43fe-90d4-97ffb04c29dc,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_nox_racing_yellow_white_grey_stripes_logo.xml
Paint_Nox_Silver_Black_Logo,,,,,UI/SharedAssets/PaintColorLogos/Paint_Nox_Thli_Silver_Black_Icon.tif,,,,,,,228259b2-15ef-40d5-8052-2bdee7a1aed4,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_nox_silver_black_logo.xml
Paint_Nox_Teal_Red_Logo,,manufacturer_NameXNAA,,manufacturer_DescXNAA,UI/SharedAssets/PaintColorLogos/Paint_Nox_Harmony_Teal_Red_Icon.tif,,,,,,,98e9ca48-f429-40e4-b8a3-7fe021467a14,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_nox_teal_red_logo.xml
Paint_Paladin_black_black_black,,manufacturer_NameANVL,,manufacturer_DescANVL,UI/SharedAssets/PaintColorLogos/Paint_Paladin_Black_Black_Black_Icon.tif,,,,,,,add208ce-7e3c-4b80-9e29-fb2066be8bd0,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_paladin_black_black_black.xml
Paint_Paladin_blue_black_black,,manufacturer_NameANVL,,manufacturer_DescANVL,UI/SharedAssets/PaintColorLogos/Paint_Paladin_Blue_Black_Black_Icon.tif,,,,,,,2b914f69-667a-420c-9b4a-915b12ab710f,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_paladin_blue_black_black.xml
Paint_Paladin_Clean_Air_Black_Grey_Grey_Logo,,manufacturer_NameANVL,,manufacturer_DescANVL,UI/SharedAssets/PaintColorLogos/Paint_Paladin_Clean_Air_Black_Grey_Grey_Icon.tif,,,,,,,b63f94a8-29ad-4c66-875b-11cdda895909,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_paladin_clean_air_black_grey_grey_logo.xml
Paint_Paladin_cream_yellow_green_Logo,,manufacturer_NameANVL,,manufacturer_DescANVL,UI/SharedAssets/PaintColorLogos/Paint_Paladin_Cream_Yellow_Green_Icon.tif,,,,,,,c7ba915a-d451-45fd-b434-e3c0e7a8c6a4,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_paladin_cream_yellow_green_logo.xml
Paint_Paladin_grey_black_green_Logo,,manufacturer_NameANVL,,manufacturer_DescANVL,UI/SharedAssets/PaintColorLogos/Paint_Paladin_Grey_Black_Green_Icon.tif,,,,,,,90228a2f-8fe5-49d1-ac8b-aa7ce219f25c,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_paladin_grey_black_green_logo.xml
Paint_Paladin_grey_black_red_Logo,,manufacturer_NameANVL,,manufacturer_DescANVL,UI/SharedAssets/PaintColorLogos/Paint_Paladin_Grey_Black_Red_Icon.tif,,,,,,,a03b0b00-fa56-4afb-89b4-ff0292e2c026,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_paladin_grey_black_red_logo.xml
Paint_Paladin_white_black_grey,,manufacturer_NameANVL,,manufacturer_DescANVL,UI/SharedAssets/PaintColorLogos/Paint_Paladin_White_Black_Grey_Icon.tif,,,,,,,e9ebfedd-2e4a-4f73-b126-a9f367bda0d7,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_paladin_white_black_grey.xml
Paint_Perseus_Beige_Beige_Beige_Logo,,manufacturer_NameRSI,,manufacturer_DescRSI,UI/SharedAssets/PaintColorLogos/Paint_Perseus_Beige_Beige_Beige_Icon.tif,,,,,,,ab2109a4-3daa-4a76-9d03-5c2a56acf04d,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_perseus_beige_beige_beige_logo.xml
Paint_Perseus_Beige_Blue_Brown_Logo,,manufacturer_NameRSI,,manufacturer_DescRSI,UI/SharedAssets/PaintColorLogos/Paint_Perseus_Beige_Blue_Brown_Camo_Icon.tif,,,,,,,e07b477d-183b-4931-a5ca-602db1e25936,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_perseus_beige_blue_brown_logo.xml
Paint_Perseus_Beige_Blue_Red_Logo,,manufacturer_NameRSI,,manufacturer_DescRSI,UI/SharedAssets/PaintColorLogos/Paint_Perseus_Beige_Blue_Red_Icon.tif,,,,,,,f94b938e-9af9-42c5-a3e5-6f1b4174ec7e,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_perseus_beige_blue_red_logo.xml
Paint_Perseus_Beige_Green_Red_Logo,,manufacturer_NameRSI,,manufacturer_DescRSI,UI/SharedAssets/PaintColorLogos/Paint_Perseus_Beige_Green_Red_Icon.tif,,,,,,,badd6df8-6376-451a-8c05-91d701d4588f,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_perseus_beige_green_red_logo.xml
Paint_Perseus_Black_Black_Red_Logo,,manufacturer_NameRSI,,manufacturer_DescRSI,UI/SharedAssets/PaintColorLogos/Paint_Perseus_Black_Black_Red_Icon.tif,,,,,,,66dde9ad-d005-434c-95a7-a811de0b7eff,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_perseus_black_black_red_logo.xml
Paint_Perseus_Black_Grey_Grey_Logo,,manufacturer_NameRSI,,manufacturer_DescRSI,UI/SharedAssets/PaintColorLogos/Paint_Perseus_Black_Grey_Grey_Camo.tif,,,,,,,89dd6c9d-f805-4d01-95fb-2398eec7bec3,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_perseus_black_grey_grey_logo.xml
Paint_Perseus_Black_Grey_White_Logo,,manufacturer_NameRSI,,manufacturer_DescRSI,UI/SharedAssets/PaintColorLogos/Paint_Perseus_Black_Grey_White_Camo_Icon.tif,,,,,,,cefe8c9d-b365-412a-94de-85bbf7b77067,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_perseus_black_grey_white_logo.xml
Paint_Perseus_Blue_Blue_Black_Logo,,manufacturer_NameRSI,,manufacturer_DescRSI,UI/SharedAssets/PaintColorLogos/Paint_Perseus_Blue_Blue_Black_Camo_Icon.tif,,,,,,,52fb3c47-9062-4b6e-b748-d72f7f939c0c,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_perseus_blue_blue_black_logo.xml
Paint_Perseus_Clean_Air_Black_Grey_Grey_Camo_Logo,,manufacturer_NameRSI,,manufacturer_DescRSI,UI/SharedAssets/PaintColorLogos/Paint_Perseus_Clean_Air_Black_Grey_Grey_Camo_Icon.tif,,,,,,,201f570e-8109-4400-bf8a-a42f25df5642,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_perseus_clean_air_black_grey_grey_camo_logo.xml
