Entity Class,Name Key,Description Key,Display Name Key,Display Description Key,Display Type Key,Type GUID,Subtype GUID,Cargo Occupancy Unit,Cargo Occupancy Value,Cargo Occupancy SCU,Boxable,Unrefined,Raw,Refined,Controlled Substance Jurisdictions,Controlled Substance Max SCU,Legality Warning Source,Record GUID,Record Path
titanium_ore,items_commodities_titanium_ore,items_commodities_titanium_ore_desc,items_commodities_titanium_ore,LOC_UNINITIALIZED,items_commodities_type_metal,c25e035b-262c-467b-ad41-9eb9af0ad6a1,0a35083e-ff9e-48a3-a152-3f058b507dc8,SCentiCargoUnit,1,0.01,1,0,,,,,,8b1b0ceb-971c-42d2-9b83-069237c0c7fe,libs/foundry/records/entities/commodities/metals/unrefinedmetals/titanium_ore.xml
titanium_ore,items_commodities_titanium_ore,items_commodities_titanium_ore_desc,items_commodities_titanium_ore,LOC_UNINITIALIZED,items_commodities_type_metal,c25e035b-262c-467b-ad41-9eb9af0ad6a1,0a35083e-ff9e-48a3-a152-3f058b507dc8,SCentiCargoUnit,1,0.01,1,0,,,,,,8b1b0ceb-971c-42d2-9b83-069237c0c7fe,libs/foundry/records/entities/commodities/metals/unrefinedmetals/titanium_ore.xml
tungsten_ore,items_commodities_tungsten_ore,items_commodities_tungsten_ore_desc,items_commodities_tungsten_ore,LOC_UNINITIALIZED,items_commodities_type_metal,c25e035b-262c-467b-ad41-9eb9af0ad6a1,5f27e058-e590-4e40-9fdd-4638e73760d7,SCentiCargoUnit,1,0.01,1,0,,,,,,03c95e4d-0f7a-4efc-89ad-b8e61da5e30c,libs/foundry/records/entities/commodities/metals/unrefinedmetals/tungsten_ore.xml
tungsten_ore,items_commodities_tungsten_ore,items_commodities_tungsten_ore_desc,items_commodities_tungsten_ore,LOC_UNINITIALIZED,items_commodities_type_metal,c25e035b-262c-467b-ad41-9eb9af0ad6a1,5f27e058-e590-4e40-9fdd-4638e73760d7,SCentiCargoUnit,1,0.01,1,0,,,,,,03c95e4d-0f7a-4efc-89ad-b8e61da5e30c,libs/foundry/records/entities/commodities/metals/unrefinedmetals/tungsten_ore.xml
beryl,items_commodities_beryl,items_commodities_beryl_desc,items_commodities_beryl,LOC_UNINITIALIZED,items_commodities_type_Mineral,138e6e5d-fbe3-425f-b94d-e11009d922a0,56d9e17b-52db-4ba0-8038-3beaa8413e69,SCentiCargoUnit,1,0.01,1,0,,,,,,57e2094c-bc2d-4479-9af6-8918059b604e,libs/foundry/records/entities/commodities/minerals/beryl.xml
beryl,items_commodities_beryl,items_commodities_beryl_desc,items_commodities_beryl,LOC_UNINITIALIZED,items_commodities_type_Mineral,138e6e5d-fbe3-425f-b94d-e11009d922a0,56d9e17b-52db-4ba0-8038-3beaa8413e69,SCentiCargoUnit,1,0.01,1,0,,,,,,57e2094c-bc2d-4479-9af6-8918059b604e,libs/foundry/records/entities/commodities/minerals/beryl.xml
bexalite,items_commodities_bexalite,items_commodities_bexalite_desc,items_commodities_bexalite,LOC_UNINITIALIZED,items_commodities_type_Mineral,138e6e5d-fbe3-425f-b94d-e11009d922a0,3a754c41-62a6-456c-9cc6-7e51d9148d0c,SCentiCargoUnit,1,0.01,1,0,,,,,,7a404a18-04f1-48c4-a4bd-c60af6ed1769,libs/foundry/records/entities/commodities/minerals/bexalite.xml
bexalite,items_commodities_bexalite,items_commodities_bexalite_desc,items_commodities_bexalite,LOC_UNINITIALIZED,items_commodities_type_Mineral,138e6e5d-fbe3-425f-b94d-e11009d922a0,3a754c41-62a6-456c-9cc6-7e51d9148d0c,SCentiCargoUnit,1,0.01,1,0,,,,,,7a404a18-04f1-48c4-a4bd-c60af6ed1769,libs/foundry/records/entities/commodities/minerals/bexalite.xml
corundum,items_commodities_corundum,items_commodities_corundum_desc,items_commodities_corundum,LOC_UNINITIALIZED,items_commodities_type_Mineral,138e6e5d-fbe3-425f-b94d-e11009d922a0,41cbc46c-f7a9-4db8-91d1-f2f0dea9324c,SCentiCargoUnit,1,0.01,1,0,,,,,,4f15da23-7bf1-464a-8a22-b50ba9536200,libs/foundry/records/entities/commodities/minerals/corundum.xml
corundum,items_commodities_corundum,items_commodities_corundum_desc,items_commodities_corundum,LOC_UNINITIALIZED,items_commodities_type_Mineral,138e6e5d-fbe3-425f-b94d-e11009d922a0,41cbc46c-f7a9-4db8-91d1-f2f0dea9324c,SCentiCargoUnit,1,0.01,1,0,,,,,,4f15da23-7bf1-464a-8a22-b50ba9536200,libs/foundry/records/entities/commodities/minerals/corundum.xml
diamond,items_commodities_diamond,items_commodities_diamond_desc,items_commodities_diamond,LOC_UNINITIALIZED,items_commodities_type_Mineral,138e6e5d-fbe3-425f-b94d-e11009d922a0,79b4e9a4-6d32-459a-9690-2e409f16fe2e,SCentiCargoUnit,1,0.01,1,0,,,,,,aee3eac7-a05a-44d4-b6de-47344ec1f707,libs/foundry/records/entities/commodities/minerals/diamond.xml
diamond,items_commodities_diamond,items_commodities_diamond_desc,items_commodities_diamond,LOC_UNINITIALIZED,items_commodities_type_Mineral,138e6e5d-fbe3-425f-b94d-e11009d922a0,79b4e9a4-6d32-459a-9690-2e409f16fe2e,SCentiCargoUnit,1,0.01,1,0,,,,,,aee3eac7-a05a-44d4-b6de-47344ec1f707,libs/foundry/records/entities/commodities/minerals/diamond.xml
hephaestanite,items_commodities_hephaestanite,items_commodities_hephaestanite_desc,items_commodities_hephaestanite,LOC_UNINITIALIZED,items_commodities_type_Mineral,138e6e5d-fbe3-425f-b94d-e11009d922a0,c0bb102b-33fd-46be-a67a-df57c31f36b7,SCentiCargoUnit,1,0.01,1,0,,,,,,20d1f023-d753-4d1e-938a-51e1770ba0b9,libs/foundry/records/entities/commodities/minerals/hephaestanite.xml
hephaestanite,items_commodities_hephaestanite,items_commodities_hephaestanite_desc,items_commodities_hephaestanite,LOC_UNINITIALIZED,items_commodities_type_Mineral,138e6e5d-fbe3-425f-b94d-e11009d922a0,c0bb102b-33fd-46be-a67a-df57c31f36b7,SCentiCargoUnit,1,0.01,1,0,,,,,,20d1f023-d753-4d1e-938a-51e1770ba0b9,libs/foundry/records/entities/commodities/minerals/hephaestanite.xml
laranite,items_commodities_laranite,items_commodities_laranite_desc,items_commodities_laranite,LOC_UNINITIALIZED,items_commodities_type_Mineral,138e6e5d-fbe3-425f-b94d-e11009d922a0,e3c6c54e-a6c4-42a2-9b66-1219951435a0,SCentiCargoUnit,1,0.01,1,0,,,,,,585bff8d-43a9-49ca-8d92-aabb252dfde6,libs/foundry/records/entities/commodities/minerals/laranite.xml
laranite,items_commodities_laranite,items_commodities_laranite_desc,items_commodities_laranite,LOC_UNINITIALIZED,items_commodities_type_Mineral,138e6e5d-fbe3-425f-b94d-e11009d922a0,e3c6c54e-a6c4-42a2-9b66-1219951435a0,SCentiCargoUnit,1,0.01,1,0,,,,,,585bff8d-43a9-49ca-8d92-aabb252dfde6,libs/foundry/records/entities/commodities/minerals/laranite.xml
quantanium,items_commodities_quantainium,items_commodities_quantainium_desc,items_commodities_quantainium,LOC_UNINITIALIZED,items_commodities_type_Mineral,138e6e5d-fbe3-425f-b94d-e11009d922a0,b1113687-c14c-40d1-827d-926f66ed58f2,SCentiCargoUnit,1,0.01,1,0,,,,,,ef684d49-1b24-4a5b-9ff6-0c7e61228553,libs/foundry/records/entities/commodities/minerals/quantanium.xml
quantanium,items_commodities_quantainium,items_commodities_quantainium_desc,items_commodities_quantainium,LOC_UNINITIALIZED,items_commodities_type_Mineral,138e6e5d-fbe3-425f-b94d-e11009d922a0,b1113687-c14c-40d1-827d-926f66ed58f2,SCentiCargoUnit,1,0.01,1,0,,,,,,ef684d49-1b24-4a5b-9ff6-0c7e61228553,libs/foundry/records/entities/commodities/minerals/quantanium.xml
quartz,items_commodities_quartz,items_commodities_quartz_desc,items_commodities_quartz,LOC_UNINITIALIZED,items_commodities_type_Mineral,138e6e5d-fbe3-425f-b94d-e11009d922a0,a27e5a92-0c5a-4be7-bdf2-a1dc8a2eda74,SCentiCargoUnit,1,0.01,1,0,,,,,,9f6d7b98-31ad-447b-8061-702f39a22ac2,libs/foundry/records/entities/commodities/minerals/quartz.xml
quartz,items_commodities_quartz,items_commodities_quartz_desc,items_commodities_quartz,LOC_UNINITIALIZED,items_commodities_type_Mineral,138e6e5d-fbe3-425f-b94d-e11009d922a0,a27e5a92-0c5a-4be7-bdf2-a1dc8a2eda74,SCentiCargoUnit,1,0.01,1,0,,,,,,9f6d7b98-31ad-447b-8061-702f39a22ac2,libs/foundry/records/entities/commodities/minerals/quartz.xml
taranite,items_commodities_taranite,items_commodities_taranite_desc,items_commodities_taranite,LOC_UNINITIALIZED,items_commodities_type_Mineral,138e6e5d-fbe3-425f-b94d-e11009d922a0,3440f9ad-6384-4836-8274-4529fb1e3cdf,SCentiCargoUnit,1,0.01,1,0,,,,,,2726bff4-2370-4a3b-a1e1-85af0791ee11,libs/foundry/records/entities/commodities/minerals/taranite.xml
taranite,items_commodities_taranite,items_commodities_taranite_desc,items_commodities_taranite,LOC_UNINITIALIZED,items_commodities_type_Mineral,138e6e5d-fbe3-425f-b94d-e11009d922a0,3440f9ad-6384-4836-8274-4529fb1e3cdf,SCentiCargoUnit,1,0.01,1,0,,,,,,2726bff4-2370-4a3b-a1e1-85af0791ee11,libs/foundry/records/entities/commodities/minerals/taranite.xml
raw_beryl,items_commodities_beryl_raw,items_commodities_beryl_raw_desc,items_commodities_beryl_raw,LOC_UNINITIALIZED,items_commodities_type_Mineral,138e6e5d-fbe3-425f-b94d-e11009d922a0,10b307b9-3362-4a0c-8e08-be22dd9d40bf,SCentiCargoUnit,1,0.01,1,0,,,,,,be686734-729a-43e1-93ea-d7f7f127ecde,libs/foundry/records/entities/commodities/minerals/unrefinedminerals/raw_beryl.xml
raw_beryl,items_commodities_beryl_raw,items_commodities_beryl_raw_desc,items_commodities_beryl_raw,LOC_UNINITIALIZED,items_commodities_type_Mineral,138e6e5d-fbe3-425f-b94d-e11009d922a0,10b307b9-3362-4a0c-8e08-be22dd9d40bf,SCentiCargoUnit,1,0.01,1,0,,,,,,be686734-729a-43e1-93ea-d7f7f127ecde,libs/foundry/records/entities/commodities/minerals/unrefinedminerals/raw_beryl.xml
raw_bexalite,items_commodities_bexalite_raw,items_commodities_bexalite_raw_desc,items_commodities_bexalite_raw,LOC_UNINITIALIZED,items_commodities_type_Mineral,138e6e5d-fbe3-425f-b94d-e11009d922a0,87fe4fe0-a2f7-4ee2-89fa-cd4ae7e9ac70,SCentiCargoUnit,1,0.01,1,0,,,,,,05544778-ca64-44fb-85fd-fdd6db81d543,libs/foundry/records/entities/commodities/minerals/unrefinedminerals/raw_bexalite.xml
raw_bexalite,items_commodities_bexalite_raw,items_commodities_bexalite_raw_desc,items_commodities_bexalite_raw,LOC_UNINITIALIZED,items_commodities_type_Mineral,138e6e5d-fbe3-425f-b94d-e11009d922a0,87fe4fe0-a2f7-4ee2-89fa-cd4ae7e9ac70,SCentiCargoUnit,1,0.01,1,0,,,,,,05544778-ca64-44fb-85fd-fdd6db81d543,libs/foundry/records/entities/commodities/minerals/unrefinedminerals/raw_bexalite.xml
raw_corundum,items_commodities_corundum_raw,items_commodities_corundum_raw_desc,items_commodities_corundum_raw,LOC_UNINITIALIZED,items_commodities_type_Mineral,138e6e5d-fbe3-425f-b94d-e11009d922a0,5954f544-b83a-4199-a0c0-a240849e5a6b,SCentiCargoUnit,1,0.01,1,0,,,,,,29095211-071d-404b-a2fb-1fff7f45f791,libs/foundry/records/entities/commodities/minerals/unrefinedminerals/raw_corundum.xml
raw_corundum,items_commodities_corundum_raw,items_commodities_corundum_raw_desc,items_commodities_corundum_raw,LOC_UNINITIALIZED,items_commodities_type_Mineral,138e6e5d-fbe3-425f-b94d-e11009d922a0,5954f544-b83a-4199-a0c0-a240849e5a6b,SCentiCargoUnit,1,0.01,1,0,,,,,,29095211-071d-404b-a2fb-1fff7f45f791,libs/foundry/records/entities/commodities/minerals/unrefinedminerals/raw_corundum.xml
raw_diamond,items_commodities_diamond_raw,items_commodities_diamond_raw_desc,items_commodities_diamond_raw,LOC_UNINITIALIZED,items_commodities_type_Mineral,138e6e5d-fbe3-425f-b94d-e11009d922a0,524b3f35-34a0-42a4-9cee-fdbc958acc36,SCentiCargoUnit,1,0.01,1,0,,,,,,3888a61f-0d88-4d43-b8c0-3dea23b5d68f,libs/foundry/records/entities/commodities/minerals/unrefinedminerals/raw_diamond.xml
raw_diamond,items_commodities_diamond_raw,items_commodities_diamond_raw_desc,items_commodities_diamond_raw,LOC_UNINITIALIZED,items_commodities_type_Mineral,138e6e5d-fbe3-425f-b94d-e11009d922a0,524b3f35-34a0-42a4-9cee-fdbc958acc36,SCentiCargoUnit,1,0.01,1,0,,,,,,3888a61f-0d88-4d43-b8c0-3dea23b5d68f,libs/foundry/records/entities/commodities/minerals/unrefinedminerals/raw_diamond.xml
raw_hephaestanite,items_commodities_hephaestanite_raw,items_commodities_hephaestanite_raw_desc,items_commodities_hephaestanite_raw,LOC_UNINITIALIZED,items_commodities_type_Mineral,138e6e5d-fbe3-425f-b94d-e11009d922a0,78002096-d89f-4c43-8c18-c53036892aca,SCentiCargoUnit,1,0.01,1,0,,,,,,aff90cc0-4851-47f2-ab68-82ff8791f857,libs/foundry/records/entities/commodities/minerals/unrefinedminerals/raw_hephaestanite.xml
raw_hephaestanite,items_commodities_hephaestanite_raw,items_commodities_hephaestanite_raw_desc,items_commodities_hephaestanite_raw,LOC_UNINITIALIZED,items_commodities_type_Mineral,138e6e5d-fbe3-425f-b94d-e11009d922a0,78002096-d89f-4c43-8c18-c53036892aca,SCentiCargoUnit,1,0.01,1,0,,,,,,aff90cc0-4851-47f2-ab68-82ff8791f857,libs/foundry/records/entities/commodities/minerals/unrefinedminerals/raw_hephaestanite.xml
raw_laranite,items_commodities_laranite_raw,items_commodities_laranite_raw_desc,items_commodities_laranite_raw,LOC_UNINITIALIZED,items_commodities_type_Mineral,138e6e5d-fbe3-425f-b94d-e11009d922a0,42c0595b-5f9e-47b9-baee-235fbc3cb25b,SCentiCargoUnit,1,0.01,1,0,,,,,,8bbbdeac-788c-43fc-9a84-0b3a0ed2e714,libs/foundry/records/entities/commodities/minerals/unrefinedminerals/raw_laranite.xml
raw_laranite,items_commodities_laranite_raw,items_commodities_laranite_raw_desc,items_commodities_laranite_raw,LOC_UNINITIALIZED,items_commodities_type_Mineral,138e6e5d-fbe3-425f-b94d-e11009d922a0,42c0595b-5f9e-47b9-baee-235fbc3cb25b,SCentiCargoUnit,1,0.01,1,0,,,,,,8bbbdeac-788c-43fc-9a84-0b3a0ed2e714,libs/foundry/records/entities/commodities/minerals/unrefinedminerals/raw_laranite.xml
raw_quantainium,items_commodities_quantainium_raw,items_commodities_quantainium_raw_desc,items_commodities_quantainium_raw,LOC_UNINITIALIZED,items_commodities_type_Mineral,138e6e5d-fbe3-425f-b94d-e11009d922a0,7da7ab29-481b-4934-b229-a62419586563,SCentiCargoUnit,1,0.01,1,0,,,,,,f4e2b50a-e19a-4bb2-8253-90a8f03b0f4c,libs/foundry/records/entities/commodities/minerals/unrefinedminerals/raw_quantainium.xml
raw_quantainium,items_commodities_quantainium_raw,items_commodities_quantainium_raw_desc,items_commodities_quantainium_raw,LOC_UNINITIALIZED,items_commodities_type_Mineral,138e6e5d-fbe3-425f-b94d-e11009d922a0,7da7ab29-481b-4934-b229-a62419586563,SCentiCargoUnit,1,0.01,1,0,,,,,,f4e2b50a-e19a-4bb2-8253-90a8f03b0f4c,libs/foundry/records/entities/commodities/minerals/unrefinedminerals/raw_quantainium.xml
raw_quartz,items_commodities_quartz_raw,items_commodities_quartz_raw_desc,items_commodities_quartz_raw,LOC_UNINITIALIZED,items_commodities_type_Mineral,138e6e5d-fbe3-425f-b94d-e11009d922a0,8f51e643-c778-4a63-bc9e-08bb4b6bcdf0,SCentiCargoUnit,1,0.01,1,0,,,,,,14992573-022e-41eb-b1b1-b9a2a2836169,libs/foundry/records/entities/commodities/minerals/unrefinedminerals/raw_quartz.xml
raw_quartz,items_commodities_quartz_raw,items_commodities_quartz_raw_desc,items_commodities_quartz_raw,LOC_UNINITIALIZED,items_commodities_type_Mineral,138e6e5d-fbe3-425f-b94d-e11009d922a0,8f51e643-c778-4a63-bc9e-08bb4b6bcdf0,SCentiCargoUnit,1,0.01,1,0,,,,,,14992573-022e-41eb-b1b1-b9a2a2836169,libs/foundry/records/entities/commodities/minerals/unrefinedminerals/raw_quartz.xml
raw_taranite,items_commodities_taranite_raw,items_commodities_taranite_raw_desc,items_commodities_taranite_raw,LOC_UNINITIALIZED,items_commodities_type_Mineral,138e6e5d-fbe3-425f-b94d-e11009d922a0,6e02ac21-3674-4ed9-8904-2ff87cc816d4,SCentiCargoUnit,1,0.01,1,0,,,,,,522803b2-6cb5-4a2a-9d17-6d80b5578cc2,libs/foundry/records/entities/commodities/minerals/unrefinedminerals/raw_taranite.xml
raw_taranite,items_commodities_taranite_raw,items_commodities_taranite_raw_desc,items_commodities_taranite_raw,LOC_UNINITIALIZED,items_commodities_type_Mineral,138e6e5d-fbe3-425f-b94d-e11009d922a0,6e02ac21-3674-4ed9-8904-2ff87cc816d4,SCentiCargoUnit,1,0.01,1,0,,,,,,522803b2-6cb5-4a2a-9d17-6d80b5578cc2,libs/foundry/records/entities/commodities/minerals/unrefinedminerals/raw_taranite.xml
inert_materials,items_commodities_inert_materials,items_commodities_inert_materials_desc,items_commodities_inert_materials,LOC_UNINITIALIZED,items_commodities_mixedMining,f3ed17dd-fbcc-405b-8724-32b0d3e97974,1342d4c2-a746-4996-aedd-5af283a563b0,SCentiCargoUnit,1,0.01,1,1,,,,,,39e6305c-8d6a-4a1f-a0b0-70eaf2c1e43a,libs/foundry/records/entities/commodities/mixedmining/inert_materials.xml
inert_materials,items_commodities_inert_materials,items_commodities_inert_materials_desc,items_commodities_inert_materials,LOC_UNINITIALIZED,items_commodities_mixedMining,f3ed17dd-fbcc-405b-8724-32b0d3e97974,1342d4c2-a746-4996-aedd-5af283a563b0,SCentiCargoUnit,1,0.01,1,1,,,,,,39e6305c-8d6a-4a1f-a0b0-70eaf2c1e43a,libs/foundry/records/entities/commodities/mixedmining/inert_materials.xml
mixedMining,items_commodities_mixedMining,items_commodities_mixedMining_desc,items_commodities_mixedMining,LOC_UNINITIALIZED,items_commodities_mixedMining,f3ed17dd-fbcc-405b-8724-32b0d3e97974,,SCentiCargoUnit,1,0.01,1,1,,,,,,891080af-43fb-4afa-890c-8d7acdf5eb76,libs/foundry/records/entities/commodities/mixedmining/mixedmining.xml
mixedMining,items_commodities_mixedMining,items_commodities_mixedMining_desc,items_commodities_mixedMining,LOC_UNINITIALIZED,items_commodities_mixedMining,f3ed17dd-fbcc-405b-8724-32b0d3e97974,,SCentiCargoUnit,1,0.01,1,1,,,,,,891080af-43fb-4afa-890c-8d7acdf5eb76,libs/foundry/records/entities/commodities/mixedmining/mixedmining.xml
BlueBilva,items_commodities_bluebilva,items_commodities_bluebilva_desc,items_commodities_bluebilva,items_commodities_goldenmedmon_desc,items_commodities_type_natural,bf3b68e9-dafe-4517-bc51-23652d6c9f49,a1cd30a2-6ff7-4d65-8b17-84e37f0eda3a,SMicroCargoUnit,750,0.00075,1,0,,,,,,c186b9db-f002-423d-8001-4f9a3cc74264,libs/foundry/records/entities/commodities/natural/bluebilva.xml
BlueBilva,items_commodities_bluebilva,items_commodities_bluebilva_desc,items_commodities_bluebilva,items_commodities_goldenmedmon_desc,items_commodities_type_natural,bf3b68e9-dafe-4517-bc51-23652d6c9f49,a1cd30a2-6ff7-4d65-8b17-84e37f0eda3a,SMicroCargoUnit,750,0.00075,1,0,,,,,,c186b9db-f002-423d-8001-4f9a3cc74264,libs/foundry/records/entities/commodities/natural/bluebilva.xml
DecariPod,items_commodities_decaripod,items_commodities_decaripod_desc,items_commodities_decaripod,items_commodities_decaripod_desc,items_commodities_type_natural,bf3b68e9-dafe-4517-bc51-23652d6c9f49,27bd5246-b98b-4f3f-8dbc-b90e60db8981,SMicroCargoUnit,350,0.00035,1,0,,,,,,cdcd7391-29d9-4659-8c02-1911f0a552ff,libs/foundry/records/entities/commodities/natural/decaripod.xml
DecariPod,items_commodities_decaripod,items_commodities_decaripod_desc,items_commodities_decaripod,items_commodities_decaripod_desc,items_commodities_type_natural,bf3b68e9-dafe-4517-bc51-23652d6c9f49,27bd5246-b98b-4f3f-8dbc-b90e60db8981,SMicroCargoUnit,350,0.00035,1,0,,,,,,cdcd7391-29d9-4659-8c02-1911f0a552ff,libs/foundry/records/entities/commodities/natural/decaripod.xml
FotiaScrub,items_commodities_fotiascrub,items_commodities_fotiascrub_desc,items_commodities_fotiascrub,items_commodities_fotiascrub,items_commodities_type_natural,bf3b68e9-dafe-4517-bc51-23652d6c9f49,a0e9c5c2-7292-4c5b-9c67-07e49b3e8dcb,SMicroCargoUnit,600,0.0006,1,0,,,,,,728aecfa-ade1-4ab2-a7ab-44ecd20fec97,libs/foundry/records/entities/commodities/natural/fotiascrub.xml
FotiaScrub,items_commodities_fotiascrub,items_commodities_fotiascrub_desc,items_commodities_fotiascrub,items_commodities_fotiascrub,items_commodities_type_natural,bf3b68e9-dafe-4517-bc51-23652d6c9f49,a0e9c5c2-7292-4c5b-9c67-07e49b3e8dcb,SMicroCargoUnit,600,0.0006,1,0,,,,,,728aecfa-ade1-4ab2-a7ab-44ecd20fec97,libs/foundry/records/entities/commodities/natural/fotiascrub.xml
JumpingLime,items_commodities_jumpinglimes,items_commodities_jumpinglimes_desc,items_commodities_jumpinglimes,items_commodities_goldenmedmon_desc,items_commodities_type_natural,bf3b68e9-dafe-4517-bc51-23652d6c9f49,27570f81-45b4-4545-ac1e-f8049b1a606a,SMicroCargoUnit,350,0.00035,1,0,,,,,,7f9f8570-5f3b-4437-808c-a666441b06aa,libs/foundry/records/entities/commodities/natural/jumpinglime.xml
JumpingLime,items_commodities_jumpinglimes,items_commodities_jumpinglimes_desc,items_commodities_jumpinglimes,items_commodities_goldenmedmon_desc,items_commodities_type_natural,bf3b68e9-dafe-4517-bc51-23652d6c9f49,27570f81-45b4-4545-ac1e-f8049b1a606a,SMicroCargoUnit,350,0.00035,1,0,,,,,,7f9f8570-5f3b-4437-808c-a666441b06aa,libs/foundry/records/entities/commodities/natural/jumpinglime.xml
Oza,items_commodities_oza,items_commodities_oza_desc,items_commodities_oza,items_commodities_goldenmedmon_desc,items_commodities_type_natural,bf3b68e9-dafe-4517-bc51-23652d6c9f49,f717e5d4-fcff-4393-ab07-6da362bf1289,SMicroCargoUnit,420,0.00042,1,0,,,,,,c64fb1be-5153-4ba1-8952-2b7943a43244,libs/foundry/records/entities/commodities/natural/oza.xml
Oza,items_commodities_oza,items_commodities_oza_desc,items_commodities_oza,items_commodities_goldenmedmon_desc,items_commodities_type_natural,bf3b68e9-dafe-4517-bc51-23652d6c9f49,f717e5d4-fcff-4393-ab07-6da362bf1289,SMicroCargoUnit,420,0.00042,1,0,,,,,,c64fb1be-5153-4ba1-8952-2b7943a43244,libs/foundry/records/entities/commodities/natural/oza.xml
Pingala,items_commodities_pingala,items_commodities_pingala_desc,items_commodities_pingala,items_commodities_pingala_desc,items_commodities_type_natural,bf3b68e9-dafe-4517-bc51-23652d6c9f49,809d4b72-e25e-4477-b043-1e4bb6227043,SMicroCargoUnit,350,0.00035,1,0,,,,,,9b262b7a-e251-44cb-bd62-4cb2fb4733d9,libs/foundry/records/entities/commodities/natural/pingala.xml
Pingala,items_commodities_pingala,items_commodities_pingala_desc,items_commodities_pingala,items_commodities_pingala_desc,items_commodities_type_natural,bf3b68e9-dafe-4517-bc51-23652d6c9f49,809d4b72-e25e-4477-b043-1e4bb6227043,SMicroCargoUnit,350,0.00035,1,0,,,,,,9b262b7a-e251-44cb-bd62-4cb2fb4733d9,libs/foundry/records/entities/commodities/natural/pingala.xml
Spiral,items_commodities_spiral,items_commodities_spiral_desc,items_commodities_spiral,items_commodities_goldenmedmon_desc,items_commodities_type_natural,bf3b68e9-dafe-4517-bc51-23652d6c9f49,7a84282f-45b1-4d5b-909c-2aebd020ce64,SMicroCargoUnit,760,0.00076,1,0,,,,,,16e0129e-6ee8-4707-94cb-1dec7e77645a,libs/foundry/records/entities/commodities/natural/spiral.xml
Spiral,items_commodities_spiral,items_commodities_spiral_desc,items_commodities_spiral,items_commodities_goldenmedmon_desc,items_commodities_type_natural,bf3b68e9-dafe-4517-bc51-23652d6c9f49,7a84282f-45b1-4d5b-909c-2aebd020ce64,SMicroCargoUnit,760,0.00076,1,0,,,,,,16e0129e-6ee8-4707-94cb-1dec7e77645a,libs/foundry/records/entities/commodities/natural/spiral.xml
