Mission Class,Description Key,Contract Intel,Cooldown,Reward,Reward Currency,Time Limit,Efficiency,Mission Difficulty,Record GUID,Record Path
PU_EliminateSpecific_Unlawful_Stanton1,vaughn_assassination_FPS_UGF_legal_desc_001,"Reward: 15,000 aUEC\nCooldown: 5 min",5 min,15000,UEC,,,-1,0c9a43f4-3544-4ded-bc89-0a9c1e3d3fee,libs/foundry/records/missionbroker/pu_missions/infiltrateanddefend/pu_eliminatespecific_unlawful_stanton1.xml
PU_EliminateSpecific_Unlawful_Stanton2,vaughn_assassination_FPS_UGF_legal_desc_001,"Reward: 15,000 aUEC\nCooldown: 15 min",15 min,15000,UEC,,,-1,c1615822-2809-46fd-8c5c-e0961e944682,libs/foundry/records/missionbroker/pu_missions/infiltrateanddefend/pu_eliminatespecific_unlawful_stanton2.xml
PU_EliminateSpecific_Unlawful_Stanton3,vaughn_assassination_FPS_UGF_legal_desc_001,"Reward: 15,000 aUEC\nCooldown: 5 min",5 min,15000,UEC,,,-1,b371a500-64b2-41fd-8eef-fd468b9fa19a,libs/foundry/records/missionbroker/pu_missions/infiltrateanddefend/pu_eliminatespecific_unlawful_stanton3.xml
PU_EliminateSpecific_Unlawful_Stanton4,vaughn_assassination_FPS_UGF_legal_desc_001,"Reward: 15,000 aUEC\nCooldown: 5 min",5 min,15000,UEC,,,-1,a6dcf42b-9a1b-4b26-bef7-78ebfa558787,libs/foundry/records/missionbroker/pu_missions/infiltrateanddefend/pu_eliminatespecific_unlawful_stanton4.xml
PU_EliminateSpecific_Unlawful,assassination_desc,"Reward: 14,000 aUEC\nCooldown: 5 min",5 min,14000,UEC,,,-1,b5193702-7827-4c1a-bcd7-ccfdf0f886fe,libs/foundry/records/missionbroker/pu_missions/infiltrateanddefend/pu_eliminatespecific_unlawful.xml
PU_Infiltrate_Destroy_Lawful_Stanton4,basesweep_desc,"Reward: 14,000 aUEC\nCooldown: 20 min",20 min,14000,UEC,,,-1,b4756cb8-4598-47c9-8e89-e7bfb3f8c834,libs/foundry/records/missionbroker/pu_missions/infiltrateanddefend/pu_infiltrate_destroy_lawful_stanton4.xml
PU_Infiltrate_Destroy_Lawful,basesweep_desc,"Reward: 14,000 aUEC\nCooldown: 20 min",20 min,14000,UEC,,,-1,50f3f4fa-0e95-46fa-85e5-9dd0bc7e1f37,libs/foundry/records/missionbroker/pu_missions/infiltrateanddefend/pu_infiltrate_destroy_lawful.xml
PU_Infiltrate_Destroy_Unlawful_Stanton4,basesweep_desc,"Reward: 14,000 aUEC\nCooldown: 20 min",20 min,14000,UEC,,,-1,7cf60a60-162c-415b-b455-50f7eb6cc8e9,libs/foundry/records/missionbroker/pu_missions/infiltrateanddefend/pu_infiltrate_destroy_unlawful_stanton4.xml
PU_Infiltrate_Destroy_Unlawful,basesweep_desc,"Reward: 14,000 aUEC\nCooldown: 20 min",20 min,14000,UEC,,,-1,0945d41c-aae0-461b-978f-6e6219d848e2,libs/foundry/records/missionbroker/pu_missions/infiltrateanddefend/pu_infiltrate_destroy_unlawful.xml
PU_Infiltrate_Destroy,basesweep_desc,"Reward: 14,000 aUEC\nCooldown: 20 min",20 min,14000,UEC,,,-1,8b3114ef-2b31-4408-9f41-20f98c9f4cce,libs/foundry/records/missionbroker/pu_missions/infiltrateanddefend/pu_infiltrate_destroy.xml
PU_Multi-EliminateAll_Bespoke_2Locations_FloatingPlatform,crusader_platform_MultiEliminateAll_description_001,"Reward: 22,500 aUEC\nCooldown: 20 min",20 min,22500,UEC,,,-1,9f8de31f-bf8c-4f15-ad76-3d6163c5ddc6,libs/foundry/records/missionbroker/pu_missions/infiltrateanddefend/pu_multi-eliminateall_bespoke_2locations_floatingplatform.xml
PU_Multi-EliminateAll_Bespoke_3Locations_FloatingPlatform,crusader_platform_MultiEliminateAll_description_001,"Reward: 32,500 aUEC\nCooldown: 25 min",25 min,32500,UEC,,,-1,ce9fa006-57b6-48af-a5f3-b940df775c4d,libs/foundry/records/missionbroker/pu_missions/infiltrateanddefend/pu_multi-eliminateall_bespoke_3locations_floatingplatform.xml
PU_Multi-EliminateAll_Bespoke,crusader_platform_MultiEliminateAll_description_001,"Reward: 14,000 aUEC\nCooldown: 20 min",20 min,14000,UEC,,,-1,6979a316-c950-4a0d-80c3-a5582e29cc8d,libs/foundry/records/missionbroker/pu_missions/infiltrateanddefend/pu_multi-eliminateall_bespoke.xml
PU_Multi-EliminateAll_Modular_2Locations_FloatingPlatform,crusader_platform_MultiEliminateAll_description_001,"Reward: 45,000 aUEC\nCooldown: 35 min",35 min,45000,UEC,,,-1,3d4bc5a9-f970-410a-8418-733ec1ba08e8,libs/foundry/records/missionbroker/pu_missions/infiltrateanddefend/pu_multi-eliminateall_modular_2locations_floatingplatform.xml
PU_Multi-EliminateAll_Modular_3Locations_FloatingPlatform,crusader_platform_MultiEliminateAll_description_001,"Reward: 100,000 aUEC\nCooldown: 40 min",40 min,100000,UEC,,,-1,3da8a231-f6a3-4095-bfce-8c5785038047,libs/foundry/records/missionbroker/pu_missions/infiltrateanddefend/pu_multi-eliminateall_modular_3locations_floatingplatform.xml
PU_Multi-EliminateAll_Modular_4Locations_FloatingPlatform,crusader_platform_MultiEliminateAll_description_001,"Reward: 80,000 aUEC\nCooldown: 5 min",5 min,80000,UEC,,,-1,513f0fd6-ee62-4035-a507-8b3aa6bfa74d,libs/foundry/records/missionbroker/pu_missions/infiltrateanddefend/pu_multi-eliminateall_modular_4locations_floatingplatform.xml
PU_Multi-EliminateAll_Modular,crusader_platform_MultiEliminateAll_description_001,"Reward: 14,000 aUEC\nCooldown: 5 min",5 min,14000,UEC,,,-1,e2115268-f5ae-4487-9926-4647bec5d81e,libs/foundry/records/missionbroker/pu_missions/infiltrateanddefend/pu_multi-eliminateall_modular.xml
PU_Multi-EliminateAll,crusader_platform_MultiEliminateAll_description_001,"Reward: 14,000 aUEC\nCooldown: 5 min",5 min,14000,UEC,,,-1,60834699-2562-4c4d-b2a4-6e68e265e111,libs/foundry/records/missionbroker/pu_missions/infiltrateanddefend/pu_multi-eliminateall.xml
PU_Multi-EliminateBoss_Bespoke_2Locations_FloatingPlatform,crusader_platform_MultiEliminateSpecific_desc,"Reward: 35,000 aUEC\nCooldown: 20 min",20 min,35000,UEC,,,-1,0c6ca7c8-ca0f-4a7a-b4e3-4fa5f3e3a662,libs/foundry/records/missionbroker/pu_missions/infiltrateanddefend/pu_multi-eliminateboss_bespoke_2locations_floatingplatform.xml
PU_Multi-EliminateBoss_Bespoke_3Locations_FloatingPlatform,crusader_platform_MultiEliminateSpecific_desc,"Reward: 40,000 aUEC\nCooldown: 25 min",25 min,40000,UEC,,,-1,815f4ef4-f5b6-4dfc-902d-cf998332f119,libs/foundry/records/missionbroker/pu_missions/infiltrateanddefend/pu_multi-eliminateboss_bespoke_3locations_floatingplatform.xml
PU_Multi-EliminateBoss_Bespoke,crusader_platform_MultiEliminateSpecific_desc,"Reward: 14,000 aUEC\nCooldown: 20 min",20 min,14000,UEC,,,-1,9dc7011b-e344-40cb-84be-7e4d1fa4bf77,libs/foundry/records/missionbroker/pu_missions/infiltrateanddefend/pu_multi-eliminateboss_bespoke.xml
PU_Multi-EliminateBoss_Modular_2Locations_FloatingPlatform,crusader_platform_MultiEliminateSpecific_desc,"Reward: 80,000 aUEC\nCooldown: 40 min",40 min,80000,UEC,,,-1,5488d14d-a130-45b8-8a36-90d28564cb6a,libs/foundry/records/missionbroker/pu_missions/infiltrateanddefend/pu_multi-eliminateboss_modular_2locations_floatingplatform.xml
PU_Multi-EliminateBoss_Modular_3Locations_FloatingPlatform,crusader_platform_MultiEliminateSpecific_desc,"Reward: 120,000 aUEC\nCooldown: 50 min",50 min,120000,UEC,,,-1,429f8817-17f5-4b6a-a60e-532abd9d5a26,libs/foundry/records/missionbroker/pu_missions/infiltrateanddefend/pu_multi-eliminateboss_modular_3locations_floatingplatform.xml
PU_Multi-EliminateBoss_Modular_4Locations_FloatingPlatform,crusader_platform_MultiEliminateSpecific_desc,"Reward: 100,000 aUEC\nCooldown: 5 min",5 min,100000,UEC,,,-1,c2039087-fbac-4e5f-a1f7-4be387cf5d50,libs/foundry/records/missionbroker/pu_missions/infiltrateanddefend/pu_multi-eliminateboss_modular_4locations_floatingplatform.xml
PU_Multi-EliminateBoss_Modular,crusader_platform_MultiEliminateSpecific_desc,"Reward: 14,000 aUEC\nCooldown: 5 min",5 min,14000,UEC,,,-1,b44dd5d7-f382-459c-b162-a9c72bcf0038,libs/foundry/records/missionbroker/pu_missions/infiltrateanddefend/pu_multi-eliminateboss_modular.xml
PU_Multi-EliminateBoss,crusader_platform_MultiEliminateSpecific_desc,"Reward: 14,000 aUEC\nCooldown: 5 min",5 min,14000,UEC,,,-1,c4058440-8932-4d8b-985d-0087a889df2d,libs/foundry/records/missionbroker/pu_missions/infiltrateanddefend/pu_multi-eliminateboss.xml
PU_Multi-EliminateSpecific_Bespoke,basesweep_desc,"Reward: 14,000 aUEC\nCooldown: 5 min",5 min,14000,UEC,,,-1,946dfaa4-15b6-456a-91ee-02b0e51ce4ae,libs/foundry/records/missionbroker/pu_missions/infiltrateanddefend/pu_multi-eliminatespecific_bespoke.xml
PU_Multi-EliminateSpecific_Modular,basesweep_desc,"Reward: 14,000 aUEC\nCooldown: 5 min",5 min,14000,UEC,,,-1,3c2fc125-0dfa-428f-b230-54583ea8a5b4,libs/foundry/records/missionbroker/pu_missions/infiltrateanddefend/pu_multi-eliminatespecific_modular.xml
PU_Multi-EliminateSpecific,basesweep_desc,"Reward: 14,000 aUEC\nCooldown: 5 min",5 min,14000,UEC,,,-1,bf1654cb-eae4-4459-8647-940b222a4d95,libs/foundry/records/missionbroker/pu_missions/infiltrateanddefend/pu_multi-eliminatespecific.xml
PU_Inhabited_Derelict_EliminateAll_Lawful_Standard_Stanton,mtps_UGF_eliminateall_desc_001,"Reward: 30,000 aUEC\nCooldown: 5 min",5 min,30000,UEC,,,-1,68e374d2-1249-4bfd-aa4e-fd55a97c7cf9,libs/foundry/records/missionbroker/pu_missions/inhabited_derelicts/pu_inhabited_derelict_eliminateall_lawful_standard_stanton.xml
PU_Inhabited_Derelict_EliminateAll_Lawful_Standard_Stanton2b,crusader_UGF_eliminateall_desc_001,"Reward: 30,000 aUEC\nCooldown: 5 min",5 min,30000,UEC,,,-1,08990dc5-1bbe-48d3-950a-688c6bdb5d74,libs/foundry/records/missionbroker/pu_missions/inhabited_derelicts/pu_inhabited_derelict_eliminateall_lawful_standard_stanton2b.xml
PU_Inhabited_Derelict_EliminateAll_Lawful_Standard_Stanton4,mtps_UGF_eliminateall_desc_001,"Reward: 30,000 aUEC\nCooldown: 5 min",5 min,30000,UEC,,,-1,b39d8277-3bba-4614-8550-b72ed90dca55,libs/foundry/records/missionbroker/pu_missions/inhabited_derelicts/pu_inhabited_derelict_eliminateall_lawful_standard_stanton4.xml
PU_Inhabited_Derelict_EliminateAll_Lawful_Standard,basesweep_desc,"Reward: 30,000 aUEC\nCooldown: 5 min",5 min,30000,UEC,,,-1,7cb03caa-cc6e-4c73-afd9-179f7af6fd88,libs/foundry/records/missionbroker/pu_missions/inhabited_derelicts/pu_inhabited_derelict_eliminateall_lawful_standard.xml
PU_Inhabited_Derelict_EliminateAll_Lawful,basesweep_desc,"Reward: 30,000 aUEC\nCooldown: 5 min",5 min,30000,UEC,,,-1,71fece17-d235-40c2-8208-8edcbb96c07d,libs/foundry/records/missionbroker/pu_missions/inhabited_derelicts/pu_inhabited_derelict_eliminateall_lawful.xml
PU_Inhabited_Derelict_EliminateAll,basesweep_desc,"Reward: 14,000 aUEC\nCooldown: 5 min",5 min,14000,UEC,,,-1,c34d9b21-09e7-4d9e-bf55-8c199293ef56,libs/foundry/records/missionbroker/pu_missions/inhabited_derelicts/pu_inhabited_derelict_eliminateall.xml
PU_Inhabited_Derelict_EliminateBoss_Lawful_Standard_Stanton,assassination_desc,"Reward: 35,000 aUEC\nCooldown: 5 min",5 min,35000,UEC,,,-1,a3e49238-51f1-4112-a988-40106292e8ac,libs/foundry/records/missionbroker/pu_missions/inhabited_derelicts/pu_inhabited_derelict_eliminateboss_lawful_standard_stanton.xml
PU_Inhabited_Derelict_EliminateBoss_Lawful_Standard_Stanton2b,assassination_desc,"Reward: 35,000 aUEC\nCooldown: 5 min",5 min,35000,UEC,,,-1,7be907e0-7666-48fc-be13-5b056a94bd75,libs/foundry/records/missionbroker/pu_missions/inhabited_derelicts/pu_inhabited_derelict_eliminateboss_lawful_standard_stanton2b.xml
PU_Inhabited_Derelict_EliminateBoss_Lawful_Standard_Stanton4,bounty_desc,"Reward: 35,000 aUEC\nCooldown: 20 min",20 min,35000,UEC,,,-1,fc2ab0b1-1239-4220-9153-8dac296d2ec1,libs/foundry/records/missionbroker/pu_missions/inhabited_derelicts/pu_inhabited_derelict_eliminateboss_lawful_standard_stanton4.xml
PU_Inhabited_Derelict_EliminateBoss_Lawful_Standard,assassination_desc,"Reward: 35,000 aUEC\nCooldown: 5 min",5 min,35000,UEC,,,-1,2dda0990-d079-4b3c-bc95-e5d5c15d22a1,libs/foundry/records/missionbroker/pu_missions/inhabited_derelicts/pu_inhabited_derelict_eliminateboss_lawful_standard.xml
PU_Inhabited_Derelict_EliminateBoss_Lawful,assassination_desc,"Reward: 14,000 aUEC\nCooldown: 5 min",5 min,14000,UEC,,,-1,3d4deef7-32f6-44ee-9bf1-9d684d9e5e86,libs/foundry/records/missionbroker/pu_missions/inhabited_derelicts/pu_inhabited_derelict_eliminateboss_lawful.xml
PU_Inhabited_Derelict_EliminateBoss,assassination_desc,"Reward: 14,000 aUEC\nCooldown: 10 min",10 min,14000,UEC,,,-1,de8b0063-ef8d-4f24-8e85-c99103f7d6a8,libs/foundry/records/missionbroker/pu_missions/inhabited_derelicts/pu_inhabited_derelict_eliminateboss.xml
PU_Inhabited_Derelict_EliminateSpecific_Lawful_Standard_Stanton,assassination_desc,"Reward: 9,000 aUEC\nCooldown: 10 min",10 min,9000,UEC,,,-1,2120e750-b1c8-403f-a79d-370c787d2c7a,libs/foundry/records/missionbroker/pu_missions/inhabited_derelicts/pu_inhabited_derelict_eliminatespecific_lawful_standard_stanton.xml
PU_Inhabited_Derelict_EliminateSpecific_Lawful_Standard_Stanton2b,crusader_bounty_fps_UGF_desc_001,"Reward: 9,000 aUEC\nCooldown: 10 min",10 min,9000,UEC,,,-1,41a4001c-39fe-4c73-935d-9b5f33db0949,libs/foundry/records/missionbroker/pu_missions/inhabited_derelicts/pu_inhabited_derelict_eliminatespecific_lawful_standard_stanton2b.xml
PU_Inhabited_Derelict_EliminateSpecific_Lawful_Standard_Stanton4,mtps_bounty_fps_UGF_desc_001,"Reward: 9,000 aUEC\nCooldown: 10 min",10 min,9000,UEC,,,-1,d614a26e-9297-4fcb-9dcd-5dd0cd24bbec,libs/foundry/records/missionbroker/pu_missions/inhabited_derelicts/pu_inhabited_derelict_eliminatespecific_lawful_standard_stanton4.xml
PU_Inhabited_Derelict_EliminateSpecific_Lawful_Standard,assassination_desc,"Reward: 9,000 aUEC\nCooldown: 10 min",10 min,9000,UEC,,,-1,04d07a92-cd02-4207-968d-25c6ba77da80,libs/foundry/records/missionbroker/pu_missions/inhabited_derelicts/pu_inhabited_derelict_eliminatespecific_lawful_standard.xml
PU_Inhabited_Derelict_EliminateSpecific_Lawful,assassination_desc,"Reward: 14,000 aUEC\nCooldown: 10 min",10 min,14000,UEC,,,-1,4f82d1d4-b492-43e5-a17b-6b8b87faaf66,libs/foundry/records/missionbroker/pu_missions/inhabited_derelicts/pu_inhabited_derelict_eliminatespecific_lawful.xml
PU_Inhabited_Derelict_EliminateSpecific,assassination_desc,"Reward: 14,000 aUEC\nCooldown: 10 min",10 min,14000,UEC,,,-1,10505ad4-7c28-45d5-81d9-90a88b9705d4,libs/foundry/records/missionbroker/pu_missions/inhabited_derelicts/pu_inhabited_derelict_eliminatespecific.xml
PU_Inhabited_Derelict_Recover_Stash_Lawful_Standard_Stanton,recoverstash_desc,"Reward: 12,000 aUEC\nCooldown: 20 min",20 min,12000,UEC,,,-1,fa8b1c6a-2da3-4831-a791-30a395ea9bc1,libs/foundry/records/missionbroker/pu_missions/inhabited_derelicts/pu_inhabited_derelict_recover_stash_lawful_standard_stanton.xml
PU_Inhabited_Derelict_Recover_Stash_Lawful_Standard_Stanton2b,NorthRock_Delivery_Local_DerelictOutpost_Desc_01,"Reward: 12,000 aUEC\nCooldown: 20 min",20 min,12000,UEC,,,-1,7f1d6fbd-3a1f-4ff9-b08c-1d46ba9901c0,libs/foundry/records/missionbroker/pu_missions/inhabited_derelicts/pu_inhabited_derelict_recover_stash_lawful_standard_stanton2b.xml
PU_Inhabited_Derelict_Recover_Stash_Lawful_Standard,recoverstash_desc,"Reward: 12,000 aUEC\nCooldown: 20 min",20 min,12000,UEC,,,-1,1ec0d896-dd02-4880-afd1-05f8b79f8d28,libs/foundry/records/missionbroker/pu_missions/inhabited_derelicts/pu_inhabited_derelict_recover_stash_lawful_standard.xml
PU_Inhabited_Derelict_Recover_Stash_Lawful_Stanton1,NorthRock_Delivery_Local_DerelictOutpost_Desc_01,"Reward: 12,000 aUEC\nCooldown: 20 min",20 min,12000,UEC,,,-1,c6dc725c-f7f4-4cd9-bff2-27e70895967e,libs/foundry/records/missionbroker/pu_missions/inhabited_derelicts/pu_inhabited_derelict_recover_stash_lawful_stanton1.xml
PU_Inhabited_Derelict_Recover_Stash_Lawful_Stanton4,NorthRock_Delivery_Local_DerelictOutpost_Desc_01,"Reward: 12,000 aUEC\nCooldown: 20 min",20 min,12000,UEC,,,-1,f9c88262-8804-47ec-b288-769f7d9da342,libs/foundry/records/missionbroker/pu_missions/inhabited_derelicts/pu_inhabited_derelict_recover_stash_lawful_stanton4.xml
PU_Inhabited_Derelict_Recover_Stash_Lawful,recoverstash_desc,"Reward: 12,000 aUEC\nCooldown: 20 min",20 min,12000,UEC,,,-1,d728022b-9657-4612-8ce1-4084ec3ec921,libs/foundry/records/missionbroker/pu_missions/inhabited_derelicts/pu_inhabited_derelict_recover_stash_lawful.xml
PU_Inhabited_Derelict_Recover_Stash,recoverstash_desc,"Reward: 12,000 aUEC\nCooldown: 25 min",25 min,12000,UEC,,,-1,fa83d73c-4d93-41c3-8bcc-9b35a826c9fd,libs/foundry/records/missionbroker/pu_missions/inhabited_derelicts/pu_inhabited_derelict_recover_stash.xml
PU_Inhabited_Derelict_Settlements_EliminateAll_Lawful_Standard_Stanton4,mtps_UGF_eliminateall_desc_001,"Reward: 30,000 aUEC\nCooldown: 5 min",5 min,30000,UEC,,,-1,9fc841bc-87ab-4a2a-8961-b558e39e49c0,libs/foundry/records/missionbroker/pu_missions/inhabited_derelicts/pu_inhabited_derelict_settlements_eliminateall_lawful_standard_stanton4.xml
PU_Inhabited_Derelict_Settlements_EliminateSpecific_Lawful_Standard_Stanton1,hurston_bounty_fps_desc_001,"Reward: 9,000 aUEC\nCooldown: 10 min",10 min,9000,UEC,,,-1,e4f5a1aa-03c6-4e0a-8b1c-a605c672a971,libs/foundry/records/missionbroker/pu_missions/inhabited_derelicts/pu_inhabited_derelict_settlements_eliminatespecific_lawful_standard_stanton1.xml
PU_Inhabited_Derelict_Settlements_EliminateSpecific_Lawful_Standard_Stanton4,mtps_bounty_fps_UGF_desc_001,"Reward: 9,000 aUEC\nCooldown: 10 min",10 min,9000,UEC,,,-1,37403334-2ccc-441f-bece-e0aa4f0397b7,libs/foundry/records/missionbroker/pu_missions/inhabited_derelicts/pu_inhabited_derelict_settlements_eliminatespecific_lawful_standard_stanton4.xml
PU_Inhabited_Derelict_Settlements_Recover_Stash_Lawful_Stanton1,NorthRock_Delivery_Local_DerelictOutpost_Desc_01,"Reward: 12,000 aUEC\nCooldown: 20 min",20 min,12000,UEC,,,-1,988677f1-ac06-4f92-bd10-0fa906ae12fa,libs/foundry/records/missionbroker/pu_missions/inhabited_derelicts/pu_inhabited_derelict_settlements_recover_stash_lawful_stanton1.xml
PU_Inhabited_Derelict_Settlements_Recover_Stash_Lawful_Stanton4,NorthRock_Delivery_Local_DerelictOutpost_Desc_01,"Reward: 12,000 aUEC\nCooldown: 20 min",20 min,12000,UEC,,,-1,102f9abc-351c-4b1f-bba2-dc4899e61398,libs/foundry/records/missionbroker/pu_missions/inhabited_derelicts/pu_inhabited_derelict_settlements_recover_stash_lawful_stanton4.xml
PU_MissingPerson_Cave_Pyro_CFP_Danger_Pyro1,cfp_searchbody_danger_cave_desc_001,"Reward: 20,000 aUEC",,20000,UEC,,,-1,64dad4b7-e590-41c9-b93a-bc6b08e53282,libs/foundry/records/missionbroker/pu_missions/investigation/pu_missingperson_cave_pyro_cfp_danger_pyro1.xml
PU_MissingPerson_Cave_Pyro_CFP_Danger_Pyro2,cfp_searchbody_danger_cave_desc_001,"Reward: 20,000 aUEC",,20000,UEC,,,-1,b6d393b0-8c81-4963-a22b-cf2a3b16eba2,libs/foundry/records/missionbroker/pu_missions/investigation/pu_missingperson_cave_pyro_cfp_danger_pyro2.xml
PU_MissingPerson_Cave_Pyro_CFP_Danger_Pyro3,cfp_searchbody_danger_cave_desc_001,"Reward: 20,000 aUEC",,20000,UEC,,,-1,f03ce9ec-f22c-454d-8ea8-a6e9c3f45990,libs/foundry/records/missionbroker/pu_missions/investigation/pu_missingperson_cave_pyro_cfp_danger_pyro3.xml
PU_MissingPerson_Cave_Pyro_CFP_Danger_Pyro5,cfp_searchbody_danger_cave_desc_001,"Reward: 20,000 aUEC",,20000,UEC,,,-1,021562f4-9ab3-419e-9e0d-52b2b847f41f,libs/foundry/records/missionbroker/pu_missions/investigation/pu_missingperson_cave_pyro_cfp_danger_pyro5.xml
PU_MissingPerson_Cave_Pyro_CFP_Danger_Pyro6,cfp_searchbody_danger_cave_desc_001,"Reward: 20,000 aUEC",,20000,UEC,,,-1,6f8f8b6a-0d99-4ddd-ad24-ed8c7e0006cb,libs/foundry/records/missionbroker/pu_missions/investigation/pu_missingperson_cave_pyro_cfp_danger_pyro6.xml
PU_MissingPerson_Cave_Pyro_CFP_Danger,cfp_searchbody_danger_cave_desc_001,"Reward: 20,000 aUEC",,20000,UEC,,,-1,e607eeb9-d74d-4171-84f5-8df161fb4f11,libs/foundry/records/missionbroker/pu_missions/investigation/pu_missingperson_cave_pyro_cfp_danger.xml
PU_MissingPerson_Cave_Pyro_CFP_NoDanger_Pyro1,cfp_searchbody_nodanger_cave_desc_001,"Reward: 10,000 aUEC",,10000,UEC,,,-1,2a192c58-6ee7-4b6c-8ba1-2dcec7ecbc7f,libs/foundry/records/missionbroker/pu_missions/investigation/pu_missingperson_cave_pyro_cfp_nodanger_pyro1.xml
PU_MissingPerson_Cave_Pyro_CFP_NoDanger_Pyro2,cfp_searchbody_nodanger_cave_desc_001,"Reward: 10,000 aUEC",,10000,UEC,,,-1,e67fcd43-c351-4f4f-9c37-0ab220292722,libs/foundry/records/missionbroker/pu_missions/investigation/pu_missingperson_cave_pyro_cfp_nodanger_pyro2.xml
PU_MissingPerson_Cave_Pyro_CFP_NoDanger_Pyro3,cfp_searchbody_nodanger_cave_desc_001,"Reward: 10,000 aUEC",,10000,UEC,,,-1,c6e70d26-5408-46a5-9607-968c24ae9268,libs/foundry/records/missionbroker/pu_missions/investigation/pu_missingperson_cave_pyro_cfp_nodanger_pyro3.xml
PU_MissingPerson_Cave_Pyro_CFP_NoDanger_Pyro5,cfp_searchbody_nodanger_cave_desc_001,"Reward: 10,000 aUEC",,10000,UEC,,,-1,5dcfe5e5-cf17-424a-bd1a-69e3f7bc698e,libs/foundry/records/missionbroker/pu_missions/investigation/pu_missingperson_cave_pyro_cfp_nodanger_pyro5.xml
PU_MissingPerson_Cave_Pyro_CFP_NoDanger_Pyro6,cfp_searchbody_nodanger_cave_desc_001,"Reward: 10,000 aUEC",,10000,UEC,,,-1,83bd64b9-64ff-4300-b813-7a145e749ca2,libs/foundry/records/missionbroker/pu_missions/investigation/pu_missingperson_cave_pyro_cfp_nodanger_pyro6.xml
PU_MissingPerson_Cave_Pyro_CFP_NoDanger,cfp_searchbody_nodanger_cave_desc_001,"Reward: 10,000 aUEC",,10000,UEC,,,-1,69307506-2584-4f98-bfbe-cb40f74afde9,libs/foundry/records/missionbroker/pu_missions/investigation/pu_missingperson_cave_pyro_cfp_nodanger.xml
PU_MissingPerson_DerelictOutpost_Pyro_CFP_Danger_Pyro1,cfp_searchbody_danger_outpost_desc_001,"Reward: 20,000 aUEC",,20000,UEC,,,-1,ce91fe31-7cda-478b-8a97-ade2278600f4,libs/foundry/records/missionbroker/pu_missions/investigation/pu_missingperson_derelictoutpost_pyro_cfp_danger_pyro1.xml
PU_MissingPerson_DerelictOutpost_Pyro_CFP_Danger_Pyro2,cfp_searchbody_danger_outpost_desc_001,"Reward: 20,000 aUEC",,20000,UEC,,,-1,a9e7136a-a6fa-4f19-a659-5ab7ba1fe424,libs/foundry/records/missionbroker/pu_missions/investigation/pu_missingperson_derelictoutpost_pyro_cfp_danger_pyro2.xml
PU_MissingPerson_DerelictOutpost_Pyro_CFP_Danger_Pyro3,cfp_searchbody_danger_outpost_desc_001,"Reward: 20,000 aUEC",,20000,UEC,,,-1,743c0aba-b1f8-44bc-9e22-a026ef63c1c8,libs/foundry/records/missionbroker/pu_missions/investigation/pu_missingperson_derelictoutpost_pyro_cfp_danger_pyro3.xml
PU_MissingPerson_DerelictOutpost_Pyro_CFP_Danger_Pyro5,cfp_searchbody_danger_outpost_desc_001,"Reward: 20,000 aUEC",,20000,UEC,,,-1,facb803b-0de6-4052-b881-5a8b0ce2ba27,libs/foundry/records/missionbroker/pu_missions/investigation/pu_missingperson_derelictoutpost_pyro_cfp_danger_pyro5.xml
