Template Class,Contract Class Type,Owner GUID,Owner Class,Display Type GUID,Display Type Class,Illegal,Show Life Time In MobiGlas,Pre Show Objectives,Has Complete Button,Handles Abandon Request,Can Be Shared,Display Allied Markers,Only Owner Can Complete,Fail If Sent To Prison,Fail If Became Criminal,Fail If Leave Prison,Mission Completion Time,Mission Auto End,Mission Result After Timer End,Remaining Time To Show Timer,Objective Count,Mission Property Count,Objective Handler Types,Objective Handler Modules,Objective Display Keys,Travel Objective Keys,Return Objective Keys,Override Mission Details Keys,Nav Point Name Keys,String Hash Keys,Location Tag GUIDs,Location Tag Classes,Record GUID,Record Path
HaulCargo_SingleToMulti_1to4_CombatEncounter,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,5,46,ObjectiveHandler_Hauling | ObjectiveHandler_Local,Libs/Subsumption/Missions/PU/Modules/SpawnShipCombatEncounter/SpawnShipCombatEncounter_ShipLocationDefence.xml,,TravelObjective_Long | TravelObjective_Short,ReturnObjective_Long | ReturnObjective_Short,,,HaulCargo_4_SingleToMultiToken,,,5d7d061b-734b-4309-9a5f-b4cf13a95111,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti_1to4_combatencounter.xml
HaulCargo_SingleToMulti_1to4,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,18,ObjectiveHandler_Hauling,,,,,,,HaulCargo_4_SingleToMultiToken,,,65ae3197-bc97-49ef-966c-cd2e4ea97684,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti_1to4.xml
HaulCargo_SingleToMulti_1to4,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,18,ObjectiveHandler_Hauling,,,,,,,HaulCargo_4_SingleToMultiToken,,,65ae3197-bc97-49ef-966c-cd2e4ea97684,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti_1to4.xml
HaulCargo_SingleToMulti,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,6,ObjectiveHandler_Hauling,,,,,,,,,,efa23293-c3f1-461f-bddd-a3260ff7e460,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti.xml
HaulCargo_SingleToMulti,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,6,ObjectiveHandler_Hauling,,,,,,,,,,efa23293-c3f1-461f-bddd-a3260ff7e460,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti.xml
HaulCargo_SingleToMulti2_Bulk_Waste,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,9,ObjectiveHandler_Hauling,,,,,,,,,,b9ef1e1f-e01d-4146-91a3-c35fc70016fc,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti2_bulk_waste.xml
HaulCargo_SingleToMulti2_Bulk_Waste,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,9,ObjectiveHandler_Hauling,,,,,,,,,,b9ef1e1f-e01d-4146-91a3-c35fc70016fc,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti2_bulk_waste.xml
HaulCargo_SingleToMulti2_Bulk,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,9,ObjectiveHandler_Hauling,,,,,,,,,,6af559d5-fb4d-4bcb-a12e-4a813d65c2cd,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti2_bulk.xml
HaulCargo_SingleToMulti2_Bulk,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,9,ObjectiveHandler_Hauling,,,,,,,,,,6af559d5-fb4d-4bcb-a12e-4a813d65c2cd,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti2_bulk.xml
HaulCargo_SingleToMulti2_Small_AgriculturalSupplies,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,9,ObjectiveHandler_Hauling,,,,,,,,,,5f3ec30a-5e89-4b51-8793-30ff89960f1d,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti2_small_agriculturalsupplies.xml
HaulCargo_SingleToMulti2_Small_AgriculturalSupplies,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,9,ObjectiveHandler_Hauling,,,,,,,,,,5f3ec30a-5e89-4b51-8793-30ff89960f1d,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti2_small_agriculturalsupplies.xml
HaulCargo_SingleToMulti2_Small_Carbon,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,9,ObjectiveHandler_Hauling,,,,,,,,,,95f635a8-ae65-4ea6-a3ef-b571dd3e59f0,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti2_small_carbon.xml
HaulCargo_SingleToMulti2_Small_Carbon,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,9,ObjectiveHandler_Hauling,,,,,,,,,,95f635a8-ae65-4ea6-a3ef-b571dd3e59f0,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti2_small_carbon.xml
HaulCargo_SingleToMulti2_Small_Copper,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,9,ObjectiveHandler_Hauling,,,,,,,,,,76592f77-9723-4d3c-87d0-a152a701d732,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti2_small_copper.xml
HaulCargo_SingleToMulti2_Small_Copper,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,9,ObjectiveHandler_Hauling,,,,,,,,,,76592f77-9723-4d3c-87d0-a152a701d732,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti2_small_copper.xml
HaulCargo_SingleToMulti2_Small_Hydrogen,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,9,ObjectiveHandler_Hauling,,,,,,,,,,76eea570-8716-4093-83ee-8641d8d2288b,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti2_small_hydrogen.xml
HaulCargo_SingleToMulti2_Small_Hydrogen,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,9,ObjectiveHandler_Hauling,,,,,,,,,,76eea570-8716-4093-83ee-8641d8d2288b,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti2_small_hydrogen.xml
HaulCargo_SingleToMulti2_Small_ProcessedFood,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,9,ObjectiveHandler_Hauling,,,,,,,,,,edb12abb-4527-4b56-960e-e67818cfe59d,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti2_small_processedfood.xml
HaulCargo_SingleToMulti2_Small_ProcessedFood,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,9,ObjectiveHandler_Hauling,,,,,,,,,,edb12abb-4527-4b56-960e-e67818cfe59d,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti2_small_processedfood.xml
HaulCargo_SingleToMulti2_Small_Quartz,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,9,ObjectiveHandler_Hauling,,,,,,,,,,bd6b1354-38c2-42f4-9c03-ef2674eb8953,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti2_small_quartz.xml
HaulCargo_SingleToMulti2_Small_Quartz,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,9,ObjectiveHandler_Hauling,,,,,,,,,,bd6b1354-38c2-42f4-9c03-ef2674eb8953,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti2_small_quartz.xml
HaulCargo_SingleToMulti2_Small,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,9,ObjectiveHandler_Hauling,,,,,,,,,,fe047f2b-6e47-448b-8e54-0ffb4e879ef4,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti2_small.xml
HaulCargo_SingleToMulti2_Small,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,9,ObjectiveHandler_Hauling,,,,,,,,,,fe047f2b-6e47-448b-8e54-0ffb4e879ef4,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti2_small.xml
HaulCargo_SingleToMulti2_Supply_Carbon,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,9,ObjectiveHandler_Hauling,,,,,,,,,,d63b31db-9119-41d3-a2a6-5821953503ad,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti2_supply_carbon.xml
HaulCargo_SingleToMulti2_Supply_Carbon,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,9,ObjectiveHandler_Hauling,,,,,,,,,,d63b31db-9119-41d3-a2a6-5821953503ad,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti2_supply_carbon.xml
HaulCargo_SingleToMulti2_Supply_Potassium,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,9,ObjectiveHandler_Hauling,,,,,,,,,,6d04c6e1-0c58-45ac-a094-4450d0ec6700,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti2_supply_potassium.xml
HaulCargo_SingleToMulti2_Supply_Potassium,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,9,ObjectiveHandler_Hauling,,,,,,,,,,6d04c6e1-0c58-45ac-a094-4450d0ec6700,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti2_supply_potassium.xml
HaulCargo_SingleToMulti2_Supply_Waste,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,9,ObjectiveHandler_Hauling,,,,,,,,,,d23553bc-01c3-4019-9bcc-b8ea4af5fd67,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti2_supply_waste.xml
HaulCargo_SingleToMulti2_Supply_Waste,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,9,ObjectiveHandler_Hauling,,,,,,,,,,d23553bc-01c3-4019-9bcc-b8ea4af5fd67,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti2_supply_waste.xml
HaulCargo_SingleToMulti2_Supply,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,9,ObjectiveHandler_Hauling,,,,,,,,,,a3fc58b1-a5b5-4bc6-9595-36e59a2d34ec,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti2_supply.xml
HaulCargo_SingleToMulti2_Supply,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,9,ObjectiveHandler_Hauling,,,,,,,,,,a3fc58b1-a5b5-4bc6-9595-36e59a2d34ec,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti2_supply.xml
HaulCargo_SingleToMulti2,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,9,ObjectiveHandler_Hauling,,,,,,,,,,11ccc24b-00ca-41fc-b051-af375602d819,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti2.xml
HaulCargo_SingleToMulti2,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,9,ObjectiveHandler_Hauling,,,,,,,,,,11ccc24b-00ca-41fc-b051-af375602d819,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti2.xml
HaulCargo_SingleToMulti3_Bulk_Waste,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,dfca72ae-147f-45a0-8c54-82eb86bef675,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti3_bulk_waste.xml
HaulCargo_SingleToMulti3_Bulk_Waste,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,dfca72ae-147f-45a0-8c54-82eb86bef675,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti3_bulk_waste.xml
HaulCargo_SingleToMulti3_Bulk,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,bfe3be58-f03c-4b02-8552-82f046ce6b0f,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti3_bulk.xml
HaulCargo_SingleToMulti3_Bulk,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,bfe3be58-f03c-4b02-8552-82f046ce6b0f,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti3_bulk.xml
HaulCargo_SingleToMulti3_Medium_Mixed_AgriSuppsHydroFuelPressIceConstrMats,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,67d6f865-1e95-4652-91ba-6cbdc720c7fe,Hauling_Solar,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,4,31,ObjectiveHandler_Hauling | ObjectiveHandler_Local,Libs/Subsumption/Missions/PU/Modules/SpawnShipCombatEncounter/SpawnShipCombatEncounter_ShipLocationDefence.xml,,TravelObjective_Long | TravelObjective_Short,ReturnObjective_Long | ReturnObjective_Short,,,FreightElevator_8SCU | HaulCargo_3_SingleToMultiToken | HaulCargo_CargoScale_Medium,,,b3c8fab5-9f00-4bf0-bbef-c9c5e4b1205c,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti3_medium_mixed_agrisuppshydrofuelpressiceconstrmats.xml
HaulCargo_SingleToMulti3_Medium_Mixed_AgriSuppsHydroFuelPressIceConstrMats,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,67d6f865-1e95-4652-91ba-6cbdc720c7fe,Hauling_Solar,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,4,31,ObjectiveHandler_Hauling | ObjectiveHandler_Local,Libs/Subsumption/Missions/PU/Modules/SpawnShipCombatEncounter/SpawnShipCombatEncounter_ShipLocationDefence.xml,,TravelObjective_Long | TravelObjective_Short,ReturnObjective_Long | ReturnObjective_Short,,,FreightElevator_8SCU | HaulCargo_3_SingleToMultiToken | HaulCargo_CargoScale_Medium,,,b3c8fab5-9f00-4bf0-bbef-c9c5e4b1205c,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti3_medium_mixed_agrisuppshydrofuelpressiceconstrmats.xml
HaulCargo_SingleToMulti3_Medium,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,FreightElevator_8SCU | HaulCargo_3_SingleToMultiToken | HaulCargo_CargoScale_Medium,,,fb2be70e-64f8-4181-8546-28eba4727256,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti3_medium.xml
HaulCargo_SingleToMulti3_Medium,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,FreightElevator_8SCU | HaulCargo_3_SingleToMultiToken | HaulCargo_CargoScale_Medium,,,fb2be70e-64f8-4181-8546-28eba4727256,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti3_medium.xml
HaulCargo_SingleToMulti3_Small_Copper,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,a2ca825e-d32a-4681-9fb2-d76cb7e40d7d,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti3_small_copper.xml
HaulCargo_SingleToMulti3_Small_Copper,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,a2ca825e-d32a-4681-9fb2-d76cb7e40d7d,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti3_small_copper.xml
HaulCargo_SingleToMulti3_Small_Hydrogen,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,1dda5e4a-ea14-4bd7-b391-76e2d07cb411,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti3_small_hydrogen.xml
HaulCargo_SingleToMulti3_Small_Hydrogen,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,1dda5e4a-ea14-4bd7-b391-76e2d07cb411,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti3_small_hydrogen.xml
HaulCargo_SingleToMulti3_Small_ProcessedFood,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,659d010b-13f4-4a01-b292-bf9ba0c94fb1,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti3_small_processedfood.xml
HaulCargo_SingleToMulti3_Small_ProcessedFood,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,659d010b-13f4-4a01-b292-bf9ba0c94fb1,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti3_small_processedfood.xml
HaulCargo_SingleToMulti3_Small,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,097b4b36-d759-43d3-8771-955e2c0fc0c4,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti3_small.xml
HaulCargo_SingleToMulti3_Small,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,097b4b36-d759-43d3-8771-955e2c0fc0c4,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti3_small.xml
HaulCargo_SingleToMulti3_Supply_Carbon,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,9cff9e71-1c9d-455d-91e1-115448b8f9ba,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti3_supply_carbon.xml
HaulCargo_SingleToMulti3_Supply_Carbon,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,9cff9e71-1c9d-455d-91e1-115448b8f9ba,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti3_supply_carbon.xml
HaulCargo_SingleToMulti3_Supply_Potassium,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,2dd19a70-9ec0-434d-8597-d5208be68c9d,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti3_supply_potassium.xml
HaulCargo_SingleToMulti3_Supply_Potassium,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,2dd19a70-9ec0-434d-8597-d5208be68c9d,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti3_supply_potassium.xml
HaulCargo_SingleToMulti3_Supply_Waste,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,5a091554-8d19-45bc-8653-9a221fe4a66d,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti3_supply_waste.xml
HaulCargo_SingleToMulti3_Supply_Waste,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,5a091554-8d19-45bc-8653-9a221fe4a66d,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti3_supply_waste.xml
HaulCargo_SingleToMulti3_Supply,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,a64d3c56-fb27-48bf-99b4-fde9bf383032,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti3_supply.xml
HaulCargo_SingleToMulti3_Supply,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,a64d3c56-fb27-48bf-99b4-fde9bf383032,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti3_supply.xml
HaulCargo_SingleToMulti3_WTP,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,97129a3f-9dc8-4628-9723-b447b566dc9e,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti3_wtp.xml
